startsecond	text
12.16	(Music)
320.16	(Applause)
335.16	"Thank you. Ooh, I'm like, ""Phew, phew, calm down. Get back into my body now."" (Laughter)"
340.16	Usually when I play out, the first thing that happens is
344.16	"people scream out, ""What's she doing?!"""
347.16	I'll play at these rock shows, be on stage
350.16	standing completely still, and they're like,
352.16	"""What's she doing?! What's she doing?!"""
355.16	"And then I'll kind of be like -- (Vvvwow!) -- and then they're like, ""Whoa!"""
359.16	(Laughter)
361.16	I'm sure you're trying to figure out,
365.16	"""Well, how does this thing work?"""
367.16	Well, what I'm doing is
371.16	controlling the pitch with my left hand.
378.16	See, the closer I get to this antenna, the higher the note gets --
383.16	(Portamento) --
386.16	and you can get it really low.
388.16	And with this hand I'm controlling the volume,
391.16	so the further away my right hand gets, the louder it gets.
395.16	(Tones)
398.16	So basically, with both of your hands
400.16	you're controlling pitch and volume and kind of
404.16	trying to create the illusion that you're doing separate notes,
408.16	when really it's continuously going ...
410.16	(Flourish ... Beep)
414.16	(Laughter)
423.16	Sometimes I startle myself: I'll forget that I have it on,
425.16	and I'll lean over to pick up something,
428.16	"and then it goes like -- (Blip) -- ""Oh!"""
431.16	And it's like a funny sound effect that follows you around
434.16	if you don't turn the thing off.
436.16	(Laughter)
441.16	Maybe we'll go into the next tune,
445.16	because I totally lost where this is going.
449.16	"We're going to do a song by David Mash called ""Listen: the Words Are Gone,"""
454.16	and maybe I'll have words come back into me afterwards if I can relax.
458.16	(Music)
632.16	(Applause)
644.16	So, I'm trying to think of some of the questions
647.16	that are commonly asked; there are so many.
649.16	And ... Well, I guess I could tell you
652.16	a little of the history of the theremin.
654.16	It was invented around the 1920s, and the inventor, Léon Theremin
660.16	-- he also was a musician besides an inventor --
665.16	he came up with the idea for making the theremin,
670.16	I think, when he was working on some shortwave radios.
674.16	And there'd be that sound in the signal -- it's like (Screeching) --
677.16	"and he thought, ""Oh, what if I could control that sound"
681.16	"and turn it into an instrument, because there are pitches in it."""
685.16	And so somehow through developing that,
688.16	he eventually came to make the theremin the way it is now.
695.16	And a lot of times, even kids nowadays,
699.16	"they'll make reference to a theremin by going, ""Whoo-hoo-hoo-hoo,"""
703.16	because in the '50s it was used in the sci-fi horror movies,
705.16	that sound that's like ... (Woo-hoo-hoo-hoo)
709.16	(Laughter)
712.16	It's kind of a funny, goofy sound to do.
718.16	And sometimes if I have too much coffee,
720.16	then my vibrato gets out of hand.
722.16	You're really sensitive to your body and its functions
725.16	when you're behind this thing.
727.16	You have to stay so still if you want to have the most control.
730.16	It reminds me of the balancing act earlier on -- what Michael was doing --
735.16	because you're fighting so hard to keep the balance
738.16	with what you're playing with and stay in tune, and at the same time
744.16	you don't want to focus so much on being in tune all the time;
747.16	you want to be feeling the music.
750.16	And then also, you're trying to stay very, very, very still
754.16	because little movements with other parts of your body
758.16	will affect the pitch, or sometimes if you're holding a low note -- (Tone rising out of key) --
765.16	and breathing will make it ...
768.16	(Laughter)
769.16	If I pass out on the next song ...
772.16	(Laughter)
774.16	I think of it almost like
778.16	like a yoga instrument because it makes you so aware
781.16	of every little crazy thing your body is doing,
785.16	or just aware of what you don't want it to be doing
790.16	while you're playing; you don't want to have any sudden movements.
794.16	And if I go to a club and play a gig, people are like,
797.16	"""Here, have some drinks on us!"""
799.16	"And it's like, ""Well, I'm about to go on soon;"
802.16	"I don't want to be like -- (Teetering tones) -- you know?"""
806.16	It really does reflect the mood that you're in also,
809.16	if you're ...
811.16	it's similar to being a vocalist, except
814.16	instead of it coming out of your throat,
816.16	you're controlling it just in the air
818.16	and you don't really have a point of reference;
821.16	you're always relying on your ears and adjusting constantly.
826.16	You just have to always adjust to what's happening
828.16	and realize you'll have bummer notes come here and there
832.16	and listen to it, adjust it, and just move on,
835.16	or else you'll get too tied up and go crazy. Like me.
844.16	I think we will play another tune now.
849.16	"I'm going to do ""Lush Life."" It's one of my favorite tunes to play."
852.16	(Music)
1142.16	(Applause)
