startsecond	text
15.26	In the spirit of Jacques Cousteau, who said,
18.26	"""People protect what they love,"""
20.26	I want to share with you today what I love most in the ocean,
23.26	and that's the incredible number and variety
26.26	of animals in it that make light.
29.26	My addiction began with this strange looking diving suit called Wasp;
32.26	that's not an acronym -- just somebody thought it looked like the insect.
35.26	It was actually developed for use by the offshore oil industry
38.26	for diving on oil rigs down to a depth of 2,000 feet.
41.26	Right after I completed my Ph.D.,
43.26	I was lucky enough to be included with a group of scientists
46.26	that was using it for the first time
48.26	as a tool for ocean exploration.
50.26	We trained in a tank in Port Hueneme,
52.26	and then my first open ocean dive
54.26	was in Santa Barbara Channel.
56.26	It was an evening dive.
58.26	I went down to a depth of 880 feet
61.26	and turned out the lights.
63.26	And the reason I turned out the lights is because I knew I would see
65.26	this phenomenon of animals making light
67.26	called bioluminescence.
69.26	But I was totally unprepared
71.26	for how much there was
73.26	and how spectacular it was.
76.26	I saw chains of jellyfish called siphonophores
79.26	that were longer than this room,
81.26	pumping out so much light
83.26	that I could read the dials and gauges
85.26	inside the suit without a flashlight;
87.26	and puffs and billows
89.26	of what looked like luminous blue smoke;
92.26	and explosions of sparks
94.26	that would swirl up out of the thrusters --
96.26	just like when you throw a log on a campfire and the embers swirl up off the campfire,
99.26	but these were icy, blue embers.
101.26	It was breathtaking.
103.26	Now, usually if people are familiar with bioluminescence at all,
106.26	it's these guys; it's fireflies.
108.26	And there are a few other land-dwellers that can make light --
110.26	some insects, earthworms, fungi --
112.26	but in general, on land, it's really rare.
115.26	In the ocean, it's the rule
117.26	rather than the exception.
119.26	If I go out in the open ocean environment,
121.26	virtually anywhere in the world,
123.26	and I drag a net from 3,000 feet to the surface,
126.26	most of the animals --
128.26	in fact, in many places, 80 to 90 percent
130.26	of the animals that I bring up in that net --
133.26	make light.
135.26	This makes for some pretty spectacular light shows.
137.26	Now I want to share with you a little video
140.26	that I shot from a submersible.
142.26	I first developed this technique working from a little
144.26	single-person submersible called Deep Rover
147.26	and then adapted it for use on the Johnson Sea-Link,
149.26	which you see here.
151.26	So, mounted in front of the observation sphere,
153.26	there's a a three-foot diameter hoop
156.26	with a screen stretched across it.
158.26	And inside the sphere with me is an intensified camera
160.26	that's about as sensitive as a fully dark-adapted human eye,
163.26	albeit a little fuzzy.
165.26	So you turn on the camera, turn out the lights.
167.26	That sparkle you're seeing is not luminescence,
169.26	that's just electronic noise
171.26	on these super intensified cameras.
173.26	You don't see luminescence until the submersible
175.26	begins to move forward through the water,
177.26	but as it does, animals bumping into the screen
179.26	are stimulated to bioluminesce.
181.26	Now, when I was first doing this,
183.26	all I was trying to do was count the numbers of sources.
185.26	I knew my forward speed, I knew the area,
187.26	and so I could figure out how many hundreds of sources
189.26	there were per cubic meter.
191.26	But I started to realize that I could actually identify animals
193.26	by the type of flashes they produced.
195.26	And so, here, in the Gulf of Maine
198.26	at 740 feet,
200.26	I can name pretty much everything you're seeing there to the species level.
203.26	Like those big explosions, sparks,
205.26	are from a little comb jelly,
207.26	and there's krill and other kinds of crustaceans,
210.26	and jellyfish.
212.26	There was another one of those comb jellies.
214.26	And so I've worked with computer image analysis engineers
217.26	to develop automatic recognition systems
220.26	that can identify these animals
222.26	and then extract the XYZ coordinate of the initial impact point.
225.26	And we can then do the kinds of things that ecologists do on land,
228.26	and do nearest neighbor distances.
231.26	But you don't always have to go down to the depths of the ocean
233.26	to see a light show like this.
235.26	You can actually see it in surface waters.
237.26	This is some shot, by Dr. Mike Latz at Scripps Institution,
240.26	of a dolphin swimming through bioluminescent plankton.
242.26	And this isn't someplace exotic
244.26	like one of the bioluminescent bays in Puerto Rico,
247.26	this was actually shot in San Diego Harbor.
249.26	And sometimes you can see it even closer than that,
252.26	because the heads on ships --
254.26	that's toilets, for any land lovers that are listening --
257.26	are flushed with unfiltered seawater
260.26	that often has bioluminescent plankton in it.
262.26	So, if you stagger into the head late at night
264.26	and you're so toilet-hugging sick
266.26	that you forget to turn on the light,
268.26	you may think that you're having a religious experience. (Laughter)
271.26	So, how does a living creature make light?
273.26	Well, that was the question that 19th century
275.26	French physiologist Raphael Dubois,
277.26	asked about this bioluminescent clam.
279.26	He ground it up and he managed to get out a couple of chemicals;
282.26	one, the enzyme, he called luciferase;
285.26	the substrate, he called luciferin
287.26	after Lucifer the Lightbearer.
289.26	That terminology has stuck, but it doesn't actually refer to specific chemicals
292.26	because these chemicals come in a lot of different shapes and forms.
295.26	In fact, most of the people
297.26	studying bioluminescence today
299.26	are focused on the chemistry, because these chemicals
301.26	have proved so incredibly valuable
303.26	for developing antibacterial agents,
306.26	cancer fighting drugs,
308.26	testing for the presence of life on Mars,
310.26	detecting pollutants in our waters --
312.26	which is how we use it at ORCA.
314.26	In 2008,
316.26	the Nobel Prize in Chemistry
318.26	was awarded for work done
320.26	on a molecule called green fluorescent protein
322.26	that was isolated from the bioluminescent chemistry
325.26	of a jellyfish,
327.26	and it's been equated to the invention of the microscope,
329.26	in terms of the impact that it has had
332.26	on cell biology and genetic engineering.
335.26	Another thing all these molecules are telling us
337.26	that, apparently, bioluminescence has evolved
340.26	at least 40 times, maybe as many as 50 separate times
343.26	in evolutionary history,
345.26	which is a clear indication
347.26	of how spectacularly important
350.26	this trait is for survival.
352.26	So, what is it about bioluminescence
354.26	that's so important to so many animals?
356.26	Well, for animals that are trying to avoid predators
359.26	by staying in the darkness,
362.26	light can still be very useful
364.26	for the three basic things that animals have to do to survive:
367.26	and that's find food,
369.26	attract a mate and avoid being eaten.
371.26	So, for example, this fish
373.26	has a built-in headlight behind its eye
375.26	that it can use for finding food
377.26	or attracting a mate.
379.26	And then when it's not using it, it actually can roll it down into its head
382.26	just like the headlights on your Lamborghini.
385.26	This fish actually has high beams.
388.26	And this fish, which is one of my favorites,
390.26	has three headlights on each side of its head.
393.26	Now, this one is blue,
395.26	and that's the color of most bioluminescence in the ocean
