startsecond	text
13.09	Wow, this is bright.
15.121	It must use a lot of power.
18.112	Well, flying you all in here
19.604	must have cost a bit of energy too.
22.052	So the whole planet needs a lot of energy,
24.97	and so far we've been running mostly on fossil fuel.
27.871	We've been burning gas.
29.92	It's been a good run.
31.307	It got us to where we are, but we have to stop.
34.175	We can't do that anymore.
36.329	So we are trying different types of energy now,
38.61	alternative energy,
39.824	but it proved quite difficult to find something
42.322	that's as convenient and as cost-effective
45.123	as oil, gas and coal.
47.94	My personal favorite is nuclear energy.
52.03	Now, it's very energy-dense,
54.631	it produces solid, reliable power,
57.112	and it doesn't make any CO2.
59.495	Now we know of two ways
60.987	of making nuclear energy: fission and fusion.
66.161	Now in fission, you take a big nucleus,
68.506	you break it in part, in two,
70.141	and it makes lots of energy,
71.688	and this is how the nuclear reactor today works.
73.901	It works pretty good.
75.31	And then there's fusion.
77.464	Now, I like fusion. Fusion's much better.
79.87	So you take two small nuclei,
81.564	you put it together, and you make helium,
84.07	and that's very nice.
85.428	It makes lots of energy.
86.974	This is nature's way of producing energy.
89.574	The sun and all the stars in the universe
91.982	run on fusion.
94.227	Now, a fusion plant
96.123	would actually be quite cost-effective
98.438	and it also would be quite safe.
100.428	It only produces short term radioactive waste,
104.861	and it cannot melt down.
106.893	Now, the fuel from fusion comes from the ocean.
109.42	In the ocean, you can extract the fuel
111.238	for about one thousandth of a cent
113.128	per kilowatt-hour, so that's very, very cheap.
115.459	And if the whole planet would run on fusion,
118.847	we could extract the fuel from the ocean.
120.291	It would run for billions and billions of years.
123.555	Now, if fusion is so great, why don't we have it?
127.327	Where is it?
128.663	Well, there's always a bit of a catch.
130.511	Fusion is really, really hard to do.
133.749	So the problem is, those two nuclei,
136.233	they are both positively charged,
137.861	so they don't want to fuse.
139.652	They go like this. They go like that.
141.429	So in order to make them fuse,
142.393	you have to throw them at
142.393	each other with great speed,
144.58	and if they have enough speed,
145.493	they will go against the repulsion,
147.327	they will touch, and they will make energy.
149.48	Now, the particle speed
151.887	is a measure of the temperature.
153.657	So the temperature required for fusion
155.399	is 150 billion degrees C.
158.561	This is rather warm,
160.392	and this is why fusion is so hard to do.
163.838	Now, I caught my little fusion bug
165.863	when I did my Ph.D. here at the
165.863	University of British Columbia,
169.533	and then I got a big job in a laser printer place
172.585	making printing for the printing industry.
175.123	I worked there for 10 years,
177.375	and I got a little bit bored,
179.055	and then I was 40, and I got a mid-life crisis,
182.008	you know, the usual thing:
183.641	Who am I? What should I do?
186.1	What should I do? What can I do?
188.686	And then I was looking at my good work,
190.738	and what I was doing is I was cutting the forests
192.789	around here in B.C.
194.144	and burying you, all of you,
195.738	in millions of tons of junk mail.
199.18	Now, that was not very satisfactory.
201.115	So some people buy a Porsche.
203.38	Others get a mistress.
206.151	But I've decided to get my bit
207.825	to solve global warming and make fusion happen.
212.088	Now, so the first thing I did
213.819	is I looked into the literature and I see,
216.248	how does fusion work?
218.99	So the physicists have been
218.99	working on fusion for a while,
222.132	and one of the ways they do it
223.448	is with something called a tokamak.
225.754	It's a big ring of magnetic coil,
228.484	superconducting coil,
229.81	and it makes a magnetic field
231.16	in a ring like this,
232.948	and the hot gas in the middle,
234.34	which is called a plasma, is trapped.
236.47	The particles go round and round and round
238.218	the circle at the wall.
239.658	Then they throw a huge amount of heat in there
241.186	to try to cook that to fusion temperature.
243.66	So this is the inside of one of those donuts,
245.988	and on the right side you can see
247.32	the fusion plasma in there.
249.46	Now, a second way of doing this
251.708	is by using laser fusion.
254.108	Now in laser fusion, you have a little ping pong ball,
256.228	you put the fusion fuel in the center,
258.274	and you zap that with a whole
258.274	bunch of laser around it.
261.204	The lasers are very strong, and it squashes
262.908	the ping pong ball really, really quick.
264.634	And if you squeeze something hard enough,
266.589	it gets hotter,
267.964	and if it gets really, really fast,
269.36	and they do that in one billionth of a second,
271.678	it makes enough energy and enough heat
273.581	to make fusion.
274.917	So this is the inside of one such machine.
276.994	You see the laser beam and the pellet
278.837	in the center.
280.386	Now, most people think that fusion is going nowhere.
283.348	They always think that the physicists are in their lab
286.28	and they're working hard, but nothing is happening.
288.095	That's actually not quite true.
289.615	This is a curve of the gain in fusion
291.607	over the last 30 years or so,
293.799	and you can see that we're making now
295.357	about 10,000 times more fusion than we used to
298.19	when we started.
299.264	That's a pretty good gain.
300.259	As a matter of fact, it's as fast
302.245	as the fabled Moore's Law
303.945	that defined the amount of transistors
306.149	they can put on a chip.
307.666	Now, this dot here is called JET,
310.671	the Joint European Torus.
312.094	It's a big tokamak donut in Europe,
314.524	and this machine in 1997
317.594	produced 16 megawatts of fusion power
320.818	with 17 megawatts of heat.
322.976	Now, you say, that's not much use,
324.781	but it's actually pretty close,
326.492	considering we can get
327.532	about 10,000 times more than we started.
329.839	The second dot here is the NIF.
332.452	It's the National Ignition Facility.
334.738	It's a big laser machine in the U.S.,
337.264	and last month they announced
338.541	with quite a bit of noise
340.394	that they had managed to make more fusion energy
342.552	from the fusion
344.142	than the energy that they put in 
344.142	the center of the ping pong ball.
346.998	Now, that's not quite good enough,
348.823	because the laser to put that energy in
350.523	was more energy than that,
352.255	but it was pretty good.
354.295	Now this is ITER,
356.022	pronounced in French: EE-tairh.
358.08	So this is a big collaboration of different countries
361.211	that are building a huge magnetic donut
363.066	in the south of France,
365.01	and this machine, when it's finished,
367.018	will produce 500 megawatts of fusion power
369.796	with only 50 megawatts to make it.
372.196	So this one is the real one.
373.382	It's going to work.
374.114	That's the kind of machine that makes energy.
376.306	Now if you look at the graph, you will notice
378.062	that those two dots are a little bit
379.567	on the right of the curve.
380.609	We kind of have fallen off the progress.
382.545	Actually, the science to make those machines
384.534	was really in time
386.07	to produce fusion during that curve.
388.906	However, there has been a bit of politics going on,
391.645	and the will to do it was not there,
