startsecond	text
18.33	I love a challenge, and saving the Earth is probably a good one.
22.33	We all know the Earth is in trouble.
24.33	We have now entered in the 6X,
26.33	the sixth major extinction on this planet.
29.33	I often wondered, if there was a United Organization of Organisms --
32.33	"otherwise known as ""Uh-Oh"" --"
34.33	(Laughter) -- and every organism had a right to vote,
37.33	would we be voted on the planet, or off the planet?
40.33	I think that vote is occurring right now.
43.33	I want to present to you a suite of six mycological solutions,
46.33	using fungi, and these solutions are based on mycelium.
53.33	The mycelium infuses all landscapes,
56.33	it holds soils together, it's extremely tenacious.
59.33	This holds up to 30,000 times its mass.
62.33	They're the grand molecular disassemblers of nature -- the soil magicians.
65.33	They generate the humus soils across the landmasses of Earth.
69.33	We have now discovered that there is a multi-directional transfer
74.33	of nutrients between plants, mitigated by the mcyelium --
78.33	so the mycelium is the mother
80.33	that is giving nutrients from alder and birch trees
82.33	to hemlocks, cedars and Douglas firs.
84.33	Dusty and I, we like to say, on Sunday, this is where we go to church.
89.33	I'm in love with the old-growth forest,
91.33	and I'm a patriotic American because we have those.
95.33	Most of you are familiar with Portobello mushrooms.
98.33	And frankly, I face a big obstacle.
100.33	When I mention mushrooms to somebody,
102.33	they immediately think Portobellos or magic mushrooms,
104.33	their eyes glaze over, and they think I'm a little crazy.
107.33	So, I hope to pierce that prejudice forever with this group.
110.33	We call it mycophobia,
112.33	the irrational fear of the unknown, when it comes to fungi.
117.33	Mushrooms are very fast in their growth.
120.33	Day 21, day 23, day 25.
124.33	Mushrooms produce strong antibiotics.
126.33	In fact, we're more closely related to fungi than we are to any other kingdom.
129.33	A group of 20 eukaryotic microbiologists
132.33	published a paper two years ago erecting opisthokonta --
135.33	a super-kingdom that joins animalia and fungi together.
138.33	We share in common the same pathogens.
141.33	Fungi don't like to rot from bacteria,
143.33	and so our best antibiotics come from fungi.
147.33	But here is a mushroom that's past its prime.
149.33	After they sporulate, they do rot.
151.33	But I propose to you that the sequence of microbes
154.33	that occur on rotting mushrooms
156.33	are essential for the health of the forest.
158.33	They give rise to the trees,
160.33	they create the debris fields that feed the mycelium.
163.33	And so we see a mushroom here sporulating.
166.33	And the spores are germinating,
168.33	and the mycelium forms and goes underground.
171.33	In a single cubic inch of soil, there can be more than eight miles of these cells.
175.33	My foot is covering approximately 300 miles of mycelium.
178.33	This is photomicrographs from Nick Read and Patrick Hickey.
183.33	And notice that as the mycelium grows,
185.33	it conquers territory and then it begins the net.
191.33	I've been a scanning electron microscopist for many years,
194.33	I have thousands of electron micrographs,
196.33	and when I'm staring at the mycelium,
198.33	I realize that they are microfiltration membranes.
200.33	We exhale carbon dioxide, so does mycelium.
203.33	It inhales oxygen, just like we do.
206.33	But these are essentially externalized stomachs and lungs.
210.33	And I present to you a concept that these are extended neurological membranes.
215.33	And in these cavities, these micro-cavities form,
218.33	and as they fuse soils, they absorb water.
220.33	These are little wells.
222.33	And inside these wells, then microbial communities begin to form.
225.33	And so the spongy soil not only resists erosion,
229.33	but sets up a microbial universe
231.33	that gives rise to a plurality of other organisms.
236.33	I first proposed, in the early 1990s,
238.33	that mycelium is Earth's natural Internet.
242.33	When you look at the mycelium, they're highly branched.
247.33	And if there's one branch that is broken, then very quickly,
252.33	because of the nodes of crossing --
254.33	Internet engineers maybe call them hot points --
256.33	there are alternative pathways for channeling nutrients and information.
261.33	The mycelium is sentient.
263.33	It knows that you are there.
265.33	When you walk across landscapes,
267.33	it leaps up in the aftermath of your footsteps trying to grab debris.
274.33	So, I believe the invention of the computer Internet
278.33	is an inevitable consequence
280.33	of a previously proven, biologically successful model.
283.33	The Earth invented the computer Internet for its own benefit,
287.33	and we now, being the top organism on this planet,
291.33	are trying to allocate resources in order to protect the biosphere.
297.33	Going way out, dark matter conforms to the same mycelial archetype.
302.33	I believe matter begets life;
304.33	life becomes single cells; single cells become strings;
307.33	strings become chains; chains network.
310.33	And this is the paradigm that we see throughout the universe.
316.33	Most of you may not know that fungi were the first organisms to come to land.
319.33	They came to land 1.3 billion years ago,
322.33	and plants followed several hundred million years later.
325.33	How is that possible?
327.33	It's possible because the mycelium produces oxalic acids,
330.33	and many other acids and enzymes,
332.33	pockmarking rock and grabbing calcium and other minerals
336.33	and forming calcium oxalates.
338.33	Makes the rocks crumble, and the first step in the generation of soil.
343.33	Oxalic acid is two carbon dioxide molecules joined together.
347.33	So, fungi and mycelium
349.33	sequester carbon dioxide in the form of calcium oxalates.
353.33	And all sorts of other oxalates
355.33	are also sequestering carbon dioxide through the minerals
358.33	that are being formed and taken out of the rock matrix.
362.33	This was first discovered in 1859.
364.33	This is a photograph by Franz Hueber.
366.33	This photograph's taken 1950s in Saudi Arabia.
373.33	It was called Prototaxites.
375.33	Prototaxites, laying down, was about three feet tall.
379.33	The tallest plants on Earth at that time were less than two feet.
384.33	Dr. Boyce, at the University of Chicago,
388.33	published an article in the Journal of Geology
391.33	this past year determining that Prototaxites was a giant fungus,
397.33	a giant mushroom.
399.33	Across the landscapes of Earth were dotted these giant mushrooms.
403.33	All across most land masses.
406.33	And these existed for tens of millions of years.
409.33	Now, we've had several extinction events, and as we march forward --
416.33	we had an asteroid impact.
418.33	The Earth was struck by an asteroid,
420.33	a huge amount of debris was jettisoned into the atmosphere.
424.33	Sunlight was cut off, and fungi inherited the Earth.
429.33	Those organisms that paired with fungi were rewarded,
433.33	because fungi do not need light.
436.33	More recently, at Einstein University,
438.33	they just determined that fungi use radiation as a source of energy,
443.33	much like plants use light.
445.33	So, the prospect of fungi existing on other planets elsewhere,
449.33	I think, is a forgone conclusion,
451.33	at least in my own mind.
453.33	The largest organism in the world is in Eastern Oregon.
456.33	I couldn't miss it. It was 2,200 acres in size:
459.33	2,200 acres in size, 2,000 years old.
463.33	The largest organism on the planet is a mycelial mat, one cell wall thick.
467.33	How is it that this organism can be so large,
472.33	and yet be one cell wall thick,
474.33	whereas we have five or six skin layers that protect us?
476.33	The mycelium, in the right conditions, produces a mushroom --
479.33	it bursts through with such ferocity that it can break asphalt.
482.33	We were involved with several experiments.
485.33	I'm going to show you six, if I can,
487.33	solutions for helping to save the world.
489.33	Battelle Laboratories and I joined up in Bellingham, Washington.
492.33	There were four piles saturated with diesel and other petroleum waste:
496.33	one was a control pile; one pile was treated with enzymes;
500.33	one pile was treated with bacteria;
504.33	and our pile we inoculated with mushroom mycelium.
506.33	The mycelium absorbs the oil.
509.33	The mycelium is producing enzymes --
511.33	peroxidases -- that break carbon-hydrogen bonds.
514.33	These are the same bonds that hold hydrocarbons together.
517.33	So, the mycelium becomes saturated with the oil,
520.33	and then, when we returned six weeks later,
523.33	all the tarps were removed,
525.33	all the other piles were dead, dark and stinky.
527.33	We came back to our pile, it was covered
529.33	with hundreds of pounds of oyster mushrooms,
530.33	and the color changed to a light form.
533.33	The enzymes remanufactured the hydrocarbons
536.33	into carbohydrates -- fungal sugars.
538.33	Some of these mushrooms are very happy mushrooms.
540.33	They're very large.
542.33	They're showing how much nutrition that they could've obtained.
544.33	But something else happened, which was an epiphany in my life.
548.33	They sporulated, the spores attract insects,
550.33	the insects laid eggs, eggs became larvae.
554.33	Birds then came, bringing in seeds,
556.33	and our pile became an oasis of life.
558.33	Whereas the other three piles were dead, dark and stinky,
562.33	and the PAH's -- the aromatic hydrocarbons --
565.33	went from 10,000 parts per million to less than 200 in eight weeks.
569.33	The last image we don't have.
572.33	The entire pile was a green berm of life.
574.33	These are gateway species,
576.33	vanguard species that open the door for other biological communities.
581.33	So I invented burlap sacks, bunker spawn --
585.33	and putting the mycelium -- using storm blown debris,
588.33	you can take these burlap sacks and put them downstream
591.33	from a farm that's producing E. coli, or other wastes,
594.33	or a factory with chemical toxins,
596.33	and it leads to habitat restoration.
598.33	So, we set up a site in Mason County, Washington,
601.33	and we've seen a dramatic decrease in the amount of coliforms.
604.33	And I'll show you a graph here.
607.33	This is a logarithmic scale, 10 to the eighth power.
609.33	There's more than a 100 million colonies per gram,
612.33	and 10 to the third power is around 1,000.
615.33	In 48 hours to 72 hours, these three mushroom species
619.33	reduced the amount of coliform bacteria 10,000 times.
623.33	Think of the implications.
625.33	This is a space-conservative method that uses storm debris --
629.33	and we can guarantee that we will have storms every year.
631.33	So, this one mushroom, in particular, has drawn our interest over time.
636.33	This is my wife Dusty,
638.33	with a mushroom called Fomitopsis officinalis -- Agarikon.
640.33	It's a mushroom exclusive to the old-growth forest
643.33	that Dioscorides first described in 65 A.D.
645.33	as a treatment against consumption.
647.33	This mushroom grows in Washington State, Oregon,
650.33	northern California, British Columbia, now thought to be extinct in Europe.
653.33	May not seem that large --
655.33	let's get closer.
657.33	This is extremely rare fungus.
659.33	Our team -- and we have a team of experts that go out --
662.33	we went out 20 times in the old-growth forest last year.
665.33	We found one sample to be able to get into culture.
668.33	Preserving the genome of these fungi in the old-growth forest
672.33	I think is absolutely critical for human health.
675.33	I've been involved with the U.S. Defense Department BioShield program.
679.33	We submitted over 300 samples of mushrooms that were boiled in hot water,
682.33	and mycelium harvesting these extracellular metabolites.
685.33	And a few years ago,
688.33	we received these results.
691.33	We have three different strains of Agarikon mushrooms
696.33	that were highly active against poxviruses.
698.33	Dr. Earl Kern, who's a smallpox expert
701.33	of the U.S. Defense Department, states that any compounds
703.33	that have a selectivity index of two or more are active.
708.33	Our mushroom strains were in the highly active range.
712.33	There's a vetted press release that you can read --
715.33	it's vetted by DOD --
717.33	"if you Google ""Stamets"" and ""smallpox."""
719.33	Or you can go to NPR.org and listen to a live interview.
722.33	So, encouraged by this, naturally we went to flu viruses.
727.33	And so, for the first time, I am showing this.
730.33	We have three different strains of Agarikon mushrooms
733.33	highly active against flu viruses.
735.33	Here's the selectivity index numbers --
737.33	against pox, you saw 10s and 20s -- now against flu viruses,
740.33	compared to the ribavirin controls,
742.33	we have an extraordinarily high activity.
745.33	And we're using a natural extract
747.33	within the same dosage window as a pure pharmaceutical.
749.33	We tried it against flu A viruses -- H1N1, H3N2 --
753.33	as well as flu B viruses.
755.33	So then we tried a blend,
757.33	and in a blend combination we tried it against H5N1,
761.33	and we got greater than 1,000 selectivity index.
765.33	(Applause)
766.33	I then think that we can make the argument
771.33	that we should save the old-growth forest
773.33	as a matter of national defense.
777.33	(Applause)
780.33	I became interested in entomopathogenic fungi --
784.33	fungi that kill insects.
786.33	Our house was being destroyed by carpenter ants.
788.33	So, I went to the EPA homepage, and they were recommending studies
791.33	with metarhizium species of a group of fungi
794.33	that kill carpenter ants, as well as termites.
797.33	I did something that nobody else had done.
799.33	I actually chased the mycelium, when it stopped producing spores.
802.33	These are spores -- this is in their spores.
804.33	I was able to morph the culture
806.33	into a non-sporulating form.
808.33	And so the industry has spent over 100 million dollars
811.33	specifically on bait stations to prevent termites from eating your house.
815.33	But the insects aren't stupid,
817.33	and they would avoid the spores when they came close,
819.33	and so I morphed the cultures into a non-sporulating form.
822.33	And I got my daughter's Barbie doll dish,
824.33	I put it right where a bunch of carpenter ants
826.33	were making debris fields, every day,
828.33	in my house, and the ants were attracted to the mycelium,
832.33	because there's no spores.
834.33	They gave it to the queen.
835.33	One week later, I had no sawdust piles whatsoever.
838.33	And then -- a delicate dance between dinner and death --
844.33	the mycelium is consumed by the ants,
847.33	they become mummified, and, boing, a mushroom pops out of their head.
851.33	(Laughter)
852.33	Now after sporulation, the spores repel.
856.33	So, the house is no longer suitable for invasion.
860.33	So, you have a near-permanent solution for reinvasion of termites.
864.33	And so my house came down, I received my first patent
867.33	against carpenter ants, termites and fire ants.
869.33	Then we tried extracts, and lo and behold,
872.33	we can steer insects to different directions.
874.33	This has huge implications.
876.33	I then received my second patent -- and this is a big one.
878.33	It's been called an Alexander Graham Bell patent.
880.33	It covers over 200,000 species.
882.33	This is the most disruptive technology --
884.33	I've been told by executives of the pesticide industry --
887.33	that they have ever witnessed.
889.33	This could totally revamp the pesticide industries throughout the world.
892.33	You could fly 100 Ph.D. students under the umbrella of this concept,
896.33	because my supposition is that entomopathogenic fungi,
899.33	prior to sporulation, attract the very insects
901.33	that are otherwise repelled by those spores.
904.33	And so I came up with a Life Box, because I needed a delivery system.
908.33	The Life Box -- you're gonna be getting a DVD of the TED conference --
912.33	you add soil, you add water,
914.33	you have mycorrhizal and endophytic fungi as well as spores,
