startsecond	text
20.97	Whoa, dude.
23.61	(Laughter)
24.85	Check out those killer equations. Sweet.
30.57	Actually, for the next 18 minutes
30.57	I'm going to do the best I can
34.01	to describe the beauty
34.01	of particle physics without equations.
37.97	It turns out there's a lot
37.97	we can learn from coral.
41.45	A coral is a very beautiful
41.45	and unusual animal.
44.17	Each coral head consists
44.17	of thousands of individual polyps.
47.73	These polyps are continually
47.73	budding and branching
50.29	into genetically identical neighbors.
53.13	If we imagine this
53.13	to be a hyperintelligent coral,
56.21	we can single out an individual
56.21	and ask him a reasonable question.
59.41	We can ask how exactly
59.41	he got to be in this particular location
62.81	compared to his neighbors --
64.53	if it was just chance,
64.53	or destiny, or what?
68.05	Now, after admonishing us
68.05	for turning the temperature up too high,
72.33	he would tell us that our question
72.33	was completely stupid.
75.17	These corals can be kind of mean, you see,
77.194	and I have surfing scars to prove that.
79.833	But this polyp would continue and tell us
81.81	that his neighbors were
81.81	quite clearly identical copies of him.
84.89	That he was in all
84.89	these other locations as well,
87.25	but experiencing them
87.25	as separate individuals.
90.61	For a coral, branching
90.61	into different copies
92.97	is the most natural thing in the world.
95.65	Unlike us, a hyperintelligent coral
98.05	would be uniquely prepared
98.05	to understand quantum mechanics.
102.17	The mathematics of quantum mechanics
103.93	very accurately describes
103.93	how our universe works.
106.49	And it tells us our reality is continually
106.49	branching into different possibilities,
110.372	just like a coral.
112.81	It's a weird thing for us humans
112.81	to wrap our minds around,
115.57	since we only ever get
115.57	to experience one possibility.
118.45	This quantum weirdness was first described
120.474	by Erwin Schrödinger and his cat.
122.25	The cat likes this version better.
123.97	(Laughter)
127.77	In this setup, Schrödinger is in a box
127.77	with a radioactive sample
131.45	that, by the laws of quantum mechanics,
131.45	branches into a state
134.37	in which it is radiated
134.37	and a state in which it is not.
137.89	(Laughter)
141.97	In the branch in which
141.97	the sample radiates,
144.01	it sets off a trigger that releases poison
144.01	and Schrödinger is dead.
147.41	But in the other branch of reality,
147.41	he remains alive.
150.33	These realities are experienced
150.33	separately by each individual.
153.259	As far as either can tell,
153.259	the other one doesn't exist.
156.21	This seems weird to us,
157.45	because each of us
157.45	only experiences an individual existence,
160.33	and we don't get to see other branches.
162.45	It's as if each of us,
162.45	like Schrödinger here,
164.77	are a kind of coral
164.77	branching into different possibilities.
169.21	The mathematics
169.21	of quantum mechanics tells us
