startsecond	text
15.26	Well, indeed, I'm very, very lucky.
18.26	My talk essentially got written
20.26	by three historic events
22.26	that happened within days of each other
24.26	in the last two months --
27.26	seemingly unrelated, but as you will see,
29.26	actually all having to do with
31.26	the story I want to tell you today.
33.26	The first one was actually a funeral --
36.26	to be more precise, a reburial.
38.26	On May 22nd, there was a hero's reburial
41.26	in Frombork, Poland
43.26	of the 16th-century astronomer
46.26	who actually changed the world.
48.26	He did that, literally,
50.26	by replacing the Earth with the Sun
53.26	in the center of the Solar System,
55.26	and then with this simple-looking act,
58.26	he actually launched a scientific
60.26	and technological revolution,
62.26	which many call the Copernican Revolution.
65.26	Now that was,
67.26	ironically, and very befittingly,
70.26	the way we found his grave.
72.26	As it was the custom of the time,
74.26	Copernicus was actually
76.26	simply buried in an unmarked grave,
79.26	together with 14 others
81.26	in that cathedral.
84.26	DNA analysis,
86.26	one of the hallmarks
88.26	of the scientific revolution
90.26	of the last 400 years that he started,
93.26	was the way we found
95.26	which set of bones
97.26	actually belonged to the person
99.26	who read all those astronomical books
102.26	which were filled with leftover hair
104.26	that was Copernicus' hair --
106.26	obviously not many other people
108.26	bothered to read these books later on.
110.26	That match was unambiguous.
112.26	The DNA matched,
114.26	and we know that this was indeed
116.26	Nicolaus Copernicus.
118.26	Now, the connection between
120.26	biology and DNA
122.26	and life
124.26	is very tantalizing when you talk about Copernicus
126.26	because, even back then,
128.26	his followers
130.26	very quickly made the logical step
132.26	to ask: if the Earth is just a planet,
135.26	then what about planets around other stars?
138.26	What about the idea of the plurality of the worlds,
140.26	about life on other planets?
142.26	In fact, I'm borrowing here from one of those
144.26	very popular books of the time.
146.26	And at the time,
148.26	people actually answered that question
150.26	"positively: ""Yes."""
152.26	But there was no evidence.
155.26	And here begins 400 years
158.26	of frustration, of unfulfilled dreams --
161.26	the dreams of Galileo, Giordano Bruno,
164.26	many others --
166.26	which never led to the answer
168.26	of those very basic questions
170.26	which humanity has asked all the time.
172.26	"""What is life? What is the origin of life?"
174.26	"Are we alone?"""
176.26	And that especially happened in the last 10 years,
179.26	at the end of the 20th century,
181.26	when the beautiful developments
183.26	due to molecular biology,
185.26	understanding the code of life, DNA,
187.26	all of that seemed to actually
189.26	put us, not closer,
191.26	but further apart from answering
193.26	those basic questions.
196.26	Now, the good news.
198.26	A lot has happened in the last few years,
200.26	and let's start with the planets.
202.26	Let's start with the old Copernican question:
205.26	Are there earths around other stars?
208.26	And as we already heard,
210.26	there is a way in which
212.26	we are trying, and now able,
214.26	to answer that question.
216.26	It's a new telescope.
218.26	Our team, befittingly I think,
220.26	named it after one of those dreamers
222.26	of the Copernican time,
224.26	Johannes Kepler,
226.26	and that telescope's sole purpose
228.26	is to go out,
230.26	find the planets that orbit
232.26	other stars in our galaxy,
234.26	and tell us how often do planets like our own Earth
237.26	happen to be out there.
240.26	The telescope is actually
242.26	built similarly to
244.26	the, well-known to you, Hubble Space Telescope,
246.26	except it does have an additional lens --
249.26	a wide-field lens,
251.26	as you would call it as a photographer.
253.26	And if, in the next couple of months,
255.26	you walk out in the early evening
257.26	and look straight up
259.26	and place you palm like this,
261.26	you will actually be looking at the field of the sky
264.26	where this telescope is searching for planets
267.26	day and night, without any interruption,
269.26	for the next four years.
272.26	The way we do that, actually,
274.26	is with a method, which we call the transit method.
277.26	It's actually mini-eclipses that occur
279.26	when a planet passes in front of its star.
281.26	Not all of the planets will be fortuitously oriented
284.26	for us to be able do that,
286.26	but if you have a million stars,
289.26	you'll find enough planets.
291.26	And as you see on this animation,
294.26	what Kepler is going to detect
296.26	is just the dimming of the light from the star.
299.26	We are not going to see the image of the star and the planet as this.
302.26	All the stars for Kepler are just points of light.
305.26	But we learn a lot from that:
307.26	not only that there is a planet there, but we also learn its size.
310.26	How much of the light is being dimmed
312.26	depends on how big the planet is.
315.26	We learn about its orbit,
317.26	the period of its orbit and so on.
319.26	So, what have we learned?
322.26	Well, let me try to walk you through
325.26	what we actually see
327.26	and so you understand the news
329.26	that I'm here to tell you today.
331.26	What Kepler does
333.26	is discover a lot of candidates,
335.26	which we then follow up and find as planets,
337.26	confirm as planets.
339.26	It basically tells us
341.26	this is the distribution of planets in size.
344.26	There are small planets, there are bigger planets, there are big planets, okay.
347.26	So we count many, many such planets,
350.26	and they have different sizes.
352.26	We do that in our solar system.
354.26	In fact, even back during the ancients,
357.26	the Solar System in that sense
359.26	would look on a diagram like this.
361.26	There will be the smaller planets, and there will be the big planets,
364.26	even back to the time of Epicurus
366.26	and then of course Copernicus
368.26	and his followers.
370.26	Up until recently, that was the Solar System --
372.26	four Earth-like planets with small radius,
375.26	smaller than about two times the size of the Earth --
378.26	and that was of course Mercury,
380.26	Venus, Mars,
382.26	and of course the Earth,
384.26	and then the two big, giant planets.
386.26	Then the Copernican Revolution
388.26	brought in telescopes,
390.26	and of course three more planets were discovered.
392.26	Now the total planet number
394.26	in our solar system was nine.
396.26	The small planets dominated,
398.26	and there was a certain harmony to that,
400.26	which actually Copernicus was very happy to note,
403.26	and Kepler was one of the big proponents of.
406.26	So now we have Pluto to join the numbers of small planets.
409.26	But up until, literally, 15 years ago,
412.26	that was all we knew about planets.
414.26	And that's what the frustration was.
416.26	The Copernican dream was unfulfilled.
