startsecond	text
0	Translator: Joseph Geni
0	Reviewer: Morton Bast
12.316	What I want you all to do right now
14.838	is to think of this mammal that I'm going to describe to you.
19.029	The first thing I'm going to tell you about this mammal
21.877	is that it is essential for our ecosystems to function correctly.
26.205	If we remove this mammal from our ecosystems,
29.267	they simply will not work.
32.339	That's the first thing.
34.029	The second thing is that due to the unique sensory abilities
38.706	of this mammal, if we study this mammal,
42.86	we're going to get great insight into our diseases
46.422	of the senses, such as blindness and deafness.
50.958	And the third really intriguing aspect of this mammal
55.728	is that I fully believe that the secret of everlasting youth
60.922	lies deep within its DNA.
64.977	So are you all thinking?
67.285	So,
69.779	magnificent creature, isn't it?
72.881	Who here thought of a bat?
76.233	Ah, I can see half the audience agrees with me,
78.864	and I have a lot of work to do to convince the rest of you.
82.087	So I have had the good fortune for the past 20 years
86.345	to study these fascinating and beautiful mammals.
90.744	One fifth of all living mammals is a bat,
94.506	and they have very unique attributes.
96.918	Bats as we know them have been around on this planet
99.946	for about 64 million years.
103.929	One of the most unique things that bats do
107.394	as a mammal is that they fly.
110.195	Now flight is an inherently difficult thing.
113.53	Flight within vertebrates has only evolved three times:
117.473	once in the bats, once in the birds,
120.833	and once in the pterodactyls.
122.928	And so with flight, it's very metabolically costly.
126.774	Bats have learned and evolved how to deal with this.
130.704	But one other extremely unique thing about bats
135.09	is that they are able to use sound
137.139	to perceive their environment. They use echolocation.
141.935	Now, what I mean by echolocation --
144.599	they emit a sound from their larynx out through their mouth
148.104	or through their nose. This sound wave comes out
152	and it reflects and echoes back off objects in their environment,
156.087	and the bats then hear these echoes
158.947	and they turn this information into an acoustic image.
162.465	And this enables them to orient in complete darkness.
167.093	Indeed, they do look very strange. We're humans.
170.518	We're a visual species. When scientists first realized
173.713	that bats were actually using sound to be able to fly
177.654	and orient and move at night, we didn't believe it.
180.629	For a hundred years, despite evidence to show
183.653	that this is what they were doing, we didn't believe it.
186.892	Now, if you look at this bat, it looks a little bit alien.
190.86	Indeed, the very famous philosopher Thomas Nagel
194.158	"once said, ""To truly experience an alien life form"
197.663	on this planet, you should lock yourself inside a room
201.403	"with a flying, echolocating bat in complete darkness."""
205.528	And if you look at the actual physical characteristics
208.599	on the face of this beautiful horseshoe bat,
211.556	you see a lot of these characteristics are dedicated
214.35	to be able to make sound and perceive it.
217.689	Very big ears, strange nose leaves, but teeny-tiny eyes.
222.253	So again, if you just look at this bat, you realize
226.142	sound is very important for its survival.
229.416	Most bats look like the previous one.
233.785	However, there are a group that do not use echolocation.
237.824	They do not perceive their environment using sound,
240.823	and these are the flying foxes.
242.569	If anybody has ever been lucky enough to be in Australia,
245.839	you've seen them coming out of the Botanic Gardens in Sydney,
249.064	and if you just look at their face, you can see
252.249	they have much, much larger eyes and much smaller ears.
255.787	So among and within bats is a huge variation
259.309	in their ability to use sensory perception.
262.2	Now this is going to be important for what I'm going
264.253	to tell you later during the talk.
266.016	Now, if the idea of bats in your belfry terrifies you,
271.095	and I know some people probably are feeling a little sick
273.964	looking at very large images of bats,
277.168	that's probably not that surprising,
280.057	because here in Western culture,
282.384	bats have been demonized.
284.141	"Really, of course the famous book ""Dracula,"""
286.805	written by a fellow Northside Dubliner Bram Stoker,
289.888	probably is mainly responsible for this.
291.945	However, I also think it's got to do with the fact
295.025	that bats come out at night, and we don't
297.308	really understand them. We're a little frightened by things
299.96	that can perceive the world slightly differently than us.
303.26	Bats are usually synonymous with some type of evil events.
306.319	They are the perpetrators in horror movies,
309.184	"such as this famous ""Nightwing."""
310.991	Also, if you think about it, demons
313.752	always have bat wings, whereas birds, they typically --
317.467	or angels have bird wings.
320.336	Now, this is Western society, and what I hope to do tonight
