startsecond	text
16.26	"The moment I say ""school,"""
18.26	so many memories come back to me.
22.26	It's like after every exam,
22.26	when I walk out,
25.26	"the teacher would say, ""Hey, come."
27.26	"How did you do?"""
29.26	I would say with a great smile,
29.26	"""I will definitely pass."""
31.26	And I didn't understand why,
33.26	"in one hand they say, ""Speak the truth,"""
35.26	in the other hand, when you say
35.26	the truth, they hated you.
38.046	So it went on like that,
39.26	and I didn't know where
39.26	else to find myself.
42.26	So I remember those nights
44.26	I used to go to sleep
46.26	with asking help from [the] Unknown
49.26	because, for some reason,
51.26	I couldn't believe
51.26	what my father and mother
53.38	hanged in the Puja room as a god,
56.26	because my friend's family
58.26	had something else as a god.
60.26	"So I thought, ""I guess"
60.26	I'll pray to [the] Unknown
62.618	"and ask help,"""
65.26	and started getting help from everywhere,
67.26	each and every corner
67.26	of my life at that time.
71.26	My brothers started giving me
71.26	a few tips about drawing and painting.
74.523	Then, when I was in eighth standard
77.26	around 13 years old,
80.26	I started working in a part-time job
82.26	in one of the signboard
82.26	artists called Putu.
88.212	And then school also
88.212	started supporting me.
90.26	"""Oh, he's bad at studies,"
92.26	but let him send
92.26	"to the drawing competitions."""
95.26	So it was good to survive
95.26	with that little tool
98.26	that I found to find
98.26	my own place in school.
102.26	And one of those competitions,
104.26	I just won a small,
104.26	little transistor Philips radio.
107.26	And I didn't have the patience to wait
109.26	until I reached home.
111.26	So I just switched
111.26	on in the train, loudly.
113.332	If you travel in Indian trains,
115.26	you can see people listening to radio
117.26	and, you know, even from their mobiles.
119.26	So at that time -- and I was 13 --
121.26	and I was listening to just radio,
124.26	and someone happened to sit next to me,
126.26	like these three people are sitting here.
128.26	You know, like just adjacent to me.
130.26	"He just started asking, ""Where did"
130.26	"you buy the radio? How much is it?"""
133.618	"I said, ""It's a prize"
133.618	"from [an] art competition."""
136.26	"And he said, ""Oh, I teach"
136.26	at a college of arts.
139.26	I think
141.26	you should study in a school of art.
143.26	"You just quit school and come there."""
145.26	So, why I'm telling you this,
147.26	you know, maybe, you know,
149.26	whoever is sitting next to you can
149.26	change your whole life -- it's possible.
152.856	It is that we need we need
152.856	to be open and fine-tuned.
156.26	So that's what made me enter
159.26	[the] college of arts after three attempts
162.26	and just continue to inquire
165.26	what I really want to do
165.26	with art work, or art
168.26	and finally I'm here in front of you.
170.26	When I look back, you know,
172.26	on what happened between that time
174.26	and now here --
177.26	the last 10/15 years --
179.26	I can see that most of the works
181.26	revolve around three subjects,
184.26	but it was not intentional.
186.26	And I just start out with a trace
186.26	because I was thinking,
188.26	"""What really makes us?"" -- you know,"
190.26	it's actually [the] past,
190.26	what makes a person.
194.26	So I was thinking,
196.26	but when you look at the past,
198.26	the way to understand the past
200.26	is only by the traces available,
202.26	because we cannot go back [to] the past.
204.26	It can be ruins, or it can be music,
206.26	or it can be painting or drawing
206.26	or writing, whatever it is.
209.26	But it is just a kind
209.26	of trace of that time.
214.26	And that fascinated me,
216.26	to explore that territory.
220.26	So I was working on the line,
223.26	but instead of working about traces,
227.26	I started capturing traces.
