startsecond	text
25.7	"I have all my life wondered what ""mind-boggling"" meant."
30.7	After two days here, I declare myself boggled, and enormously impressed,
40.7	and feel that you are one of the great hopes --
46.7	not just for American achievement in science and technology,
53.7	but for the whole world.
55.7	I've come, however, on a special mission on behalf of my constituency,
63.7	which are the 10-to-the-18th-power -- that's a million trillion --
72.7	insects and other small creatures, and to make a plea for them.
86.7	If we were to wipe out insects alone, just that group alone, on this planet --
92.7	which we are trying hard to do --
96.7	the rest of life and humanity with it would mostly disappear from the land.
105.7	And within a few months.
107.7	Now, how did I come to this particular position of advocacy?
113.7	As a little boy, and through my teenage years,
119.7	I became increasingly fascinated by the diversity of life.
122.7	I had a butterfly period, a snake period, a bird period, a fish period, a cave period
134.7	and finally and definitively, an ant period.
138.7	By my college years, I was a devoted myrmecologist,
143.7	a specialist on the biology of ants,
145.7	but my attention and research continued to make journeys
150.7	across the great variety of life on Earth in general --
154.7	including all that it means to us as a species, how little we understand it
162.7	and how pressing a danger that our activities have created for it.
169.7	Out of that broader study has emerged a concern and an ambition,
174.7	crystallized in the wish that I'm about to make to you.
179.7	My choice is the culmination of a lifetime commitment
184.7	that began with growing up on the Gulf Coast of Alabama, on the Florida peninsula.
191.7	As far back as I can remember, I was enchanted by the natural beauty of that region
200.7	and the almost tropical exuberance of the plants and animals that grow there.
206.7	One day when I was only seven years old and fishing,
210.7	"I pulled a ""pinfish,"" they're called, with sharp dorsal spines, up too hard and fast,"
218.7	and I blinded myself in one eye.
220.7	I later discovered I was also hard of hearing,
223.7	possibly congenitally, in the upper registers.
226.7	So in planning to be a professional naturalist --
231.7	I never considered anything else in my entire life --
234.7	I found that I was lousy at bird watching and couldn't track frog calls either.
242.7	So I turned to the teeming small creatures
246.7	that can be held between the thumb and forefinger:
251.7	the little things that compose the foundation of our ecosystems,
258.7	the little things, as I like to say, who run the world.
263.7	In so doing, I reached a frontier of biology so strange, so rich,
271.7	that it seemed as though it exists on another planet.
277.7	In fact, we live on a mostly unexplored planet.
281.7	The great majority of organisms on Earth remain unknown to science.
286.7	In the last 30 years, thanks to explorations in remote parts of the world
292.7	and advances in technology,
294.7	biologists have, for example, added a full one-third of the known frog and other amphibian species,
304.7	to bring the current total to 5,400,
308.7	and more continue to pour in.
310.7	Two new kinds of whales have been discovered, along with two new antelopes,
316.7	dozens of monkey species and a new kind of elephant --
320.7	and even a distinct kind of gorilla.
323.7	At the extreme opposite end of the size scale, the class of marine bacteria,
333.7	the Prochlorococci -- that will be on the final exam --
339.7	although discovered only in 1988, are now recognized as likely the most abundant organisms on Earth,
348.7	and moreover, responsible for a large part of the photosynthesis that occurs in the ocean.
355.7	These bacteria were not uncovered sooner
359.7	because they are also among the smallest of all Earth's organisms --
364.7	so minute that they cannot be seen with conventional optical microscopy.
370.7	Yet life in the sea may depend on these tiny creatures.
374.7	These examples are just the first glimpse of our ignorance of life on this planet.
379.7	Consider the fungi -- including mushrooms, rusts, molds and many disease-causing organisms.
390.7	but more than 1.5 million have been estimated to exist.
394.7	Consider the nematode roundworm, the most abundant of all animals.
400.7	Four out of five animals on Earth are nematode worms --
408.7	if all solid materials except nematode worms were to be eliminated,
412.7	you could still see the ghostly outline of most of it in nematode worms.
419.7	About 16,000 species of nematode worms
424.7	have been discovered and diagnosed by scientists;
427.7	there could be hundreds of thousands of them, even millions, still unknown.
432.7	This vast domain of hidden biodiversity is increased still further
437.7	by the dark matter of the biological world of bacteria,
443.7	which within just the last several years
449.7	still were known from only about 6,000 species of bacteria worldwide.
456.7	But that number of bacteria species can be found in one gram of soil,
462.7	just a little handful of soil, in the 10 billion bacteria that would be there.
471.7	It's been estimated that a single ton of soil -- fertile soil --
476.7	contains approximately four million species of bacteria, all unknown.
484.7	So the question is: what are they all doing?
492.7	The fact is, we don't know.
495.7	We are living on a planet with a lot of activities, with reference to our living environment,
504.7	done by faith and guess alone.
508.7	Our lives depend upon these creatures.
512.7	To take an example close to home: there are over 500 species of bacteria now known --
520.7	friendly bacteria -- living symbiotically in your mouth and throat
525.7	probably necessary to your health for holding off pathogenic bacteria.
532.7	At this point I think we have a little impressionistic film
536.7	that was made especially for this occasion.
538.7	And I'd like to show it.
541.7	Assisted in this by Billie Holiday.
544.7	(Video)
666.7	And that may be just the beginning!
669.7	The viruses, those quasi-organisms among which are the prophages,
675.7	the gene weavers that promote the continued evolution in the lives of the bacteria,
682.7	are a virtually unknown frontier of modern biology, a world unto themselves.
691.7	What constitutes a viral species is still unresolved,
695.7	although they're obviously of enormous importance to us.
699.7	But this much we can say: the variety of genes on the planet in viruses
705.7	exceeds, or is likely to exceed, that in all of the rest of life combined.
713.7	Nowadays, in addressing microbial biodiversity,
717.7	scientists are like explorers in a rowboat launched onto the Pacific Ocean.
723.7	But that is changing rapidly with the aid of new genomic technology.
728.7	Already it is possible to sequence the entire genetic code of a bacterium in under four hours.
735.7	Soon we will be in a position to go forth in the field with sequencers on our backs --
741.7	to hunt bacteria in tiny crevices of the habitat's surface
747.7	in the way you go watching for birds with binoculars.
751.7	What will we find as we map the living world, as, finally, we get this underway seriously?
759.7	As we move past the relatively gigantic mammals, birds, frogs and plants
764.7	to the more elusive insects and other small invertebrates and then beyond
770.7	to the countless millions of organisms in the invisible living world
775.7	enveloped and living within humanity?
779.7	Already what were thought to be bacteria for generations
785.7	have been found to compose, instead, two great domains of microorganisms:
791.7	true bacteria and one-celled organisms the archaea,
795.7	which are closer than other bacteria to the eukaryota, the group that we belong to.
802.7	Some serious biologists, and I count myself among them,
807.7	have begun to wonder that among the enormous and still unknown diversity of microorganisms,
816.7	one might -- just might -- find aliens among them.
821.7	True aliens, stocks that arrived from outer space.
826.7	They've had billions of years to do it,
828.7	but especially during the earliest period of biological evolution on this planet.
835.7	We do know that some bacterial species that have earthly origin
839.7	are capable of almost unimaginable extremes of temperature
847.7	and other harsh changes in environment,
850.7	including hard radiation strong enough and maintained long enough to crack the Pyrex vessels
858.7	around the growing population of bacteria.
861.7	There may be a temptation to treat the biosphere holistically
867.7	and the species that compose it as a great flux of entities
873.7	hardly worth distinguishing one from the other.
877.7	But each of these species, even the tiniest Prochlorococci,
882.7	are masterpieces of evolution.
884.7	Each has persisted for thousands to millions of years.
890.7	Each is exquisitely adapted to the environment in which it lives,
894.7	interlocked with other species to form ecosystems upon which our own lives depend
901.7	in ways we have not begun even to imagine.
905.7	We will destroy these ecosystems and the species composing them
909.7	at the peril of our own existence --
912.7	and unfortunately we are destroying them with ingenuity and ceaseless energy.
921.7	My own epiphany as a conservationist came in 1953, while a Harvard graduate student,
931.7	searching for rare ants found in the mountain forests of Cuba,
935.7	ants that shine in the sunlight --
937.7	metallic green or metallic blue, according to species, and one species, I discovered, metallic gold.
945.7	I found my magical ants, but only after a tough climb into the mountains
950.7	where the last of the native Cuban forests hung on,
954.7	and were then -- and still are -- being cut back.
960.7	I realized then that these species
963.7	and a large part of the other unique, marvelous animals and plants on that island --
969.7	and this is true of practically every part of the world --
974.7	which took millions of years to evolve, are in the process of disappearing forever.
979.7	And so it is everywhere one looks.
984.7	The human juggernaut is permanently eroding Earth's ancient biosphere by a combination of forces
992.7	"that can be summarized by the acronym ""HIPPO,"" the animal hippo."
997.7	H is for habitat destruction, including climate change forced by greenhouse gases.
1004.7	I is for the invasive species like the fire ants, the zebra mussels, broom grasses
1012.7	and pathogenic bacteria and viruses that are flooding every country, and at an exponential rate -- that's the I.
