startsecond	text
15.26	Do you know
17.26	that we have 1.4 million cellular radio masts
20.26	deployed worldwide?
22.26	And these are base stations.
24.26	And we also have
26.26	more than five billion
28.26	of these devices here.
30.26	These are cellular mobile phones.
33.26	And with these mobile phones,
35.26	we transmit more than 600 terabytes of data
37.26	every month.
39.26	This is a 6 with 14 zeroes --
41.26	a very large number.
43.26	And wireless communications
46.26	has become a utility
49.26	like electricity and water.
51.26	We use it everyday. We use it in our everyday lives now --
54.26	in our private lives, in our business lives.
56.26	And we even have to be asked sometimes, very kindly,
60.26	to switch off the mobile phone at events like this
62.26	for good reasons.
65.26	And it's this importance
67.26	why I decided to look into the issues
69.26	that this technology has,
71.26	because it's so fundamental to our lives.
74.26	And one of the issues is capacity.
76.26	The way we transmit wireless data is by using electromagnetic waves --
79.26	in particular, radio waves.
82.26	And radio waves are limited.
84.26	They are scarce; they are expensive;
86.26	and we only have a certain range of it.
90.26	And it's this limitation
92.26	that doesn't cope
94.26	with the demand of wireless data transmissions
96.26	and the number of bytes and data which are transmitted every month.
99.26	And we are simply running out of spectrum.
101.26	There's another problem.
103.26	That is efficiency.
105.26	These 1.4 million cellular radio masts, or base stations,
108.26	consume a lot of energy.
110.26	And mind you, most of the energy
112.26	is not used to transmit the radio waves,
114.26	it is used to cool the base stations.
117.26	Then the efficiency of such a base station
119.26	is only at about five percent.
122.26	And that creates a big problem.
125.26	Then there's another issue that you're all aware of.
128.26	You have to switch off your mobile phone
130.26	during flights.
132.26	In hospitals, they are security issues.
135.26	And security is another issue.
138.26	These radio waves penetrate through walls.
140.26	They can be intercepted,
142.26	and somebody can make use of your network
145.26	if he has bad intentions.
147.26	So these are the main four issues.
149.26	But on the other hand,
151.26	we have 14 billion of these:
153.26	light bulbs, light.
156.26	And light is part of the electromagnetic spectrum.
159.26	So let's look at this in the context
161.26	of the entire electromagnetic spectrum, where we have gamma rays.
164.26	You don't want to get close to gamma rays, it could be dangerous.
166.26	X-rays, useful when you go to hospitals.
169.26	Then there's ultraviolet light.
171.26	it's good for a nice suntan,
173.26	but otherwise dangerous for the human body.
175.26	Infrared --
177.26	due to eye safety regulations,
179.26	can be only used with low power.
181.26	And then we have the radio waves, they have the issues I've just mentioned.
184.26	And in the middle there, we have this visible light spectrum.
187.26	It's light,
189.26	and light has been around for many millions of years.
191.26	And in fact, it has created us,
194.26	has created life,
196.26	has created all the stuff of life.
198.26	So it's inherently safe to use.
201.26	And wouldn't it be great to use that for wireless communications?
205.26	Not only that, I compared [it to] the entire spectrum.
208.26	I compared the radio waves spectrum --
210.26	the size of it --
212.26	with the size of the visible light spectrum.
214.26	And guess what?
216.26	We have 10,000 times more of that spectrum,
219.26	which is there for us to use.
222.26	So not only do we have this huge amount of spectrum,
225.26	let's compare that with a number I've just mentioned.
227.26	We have 1.4 million
229.26	expensively deployed,
231.26	inefficient radio cellular base stations.
234.26	And multiply that by 10,000,
236.26	then you end up at 14 billion.
241.26	So we have the infrastructure there.
243.26	Look at the ceiling, you see all these light bulbs.
246.26	Go to the main floor, you see these light bulbs.
248.26	Can we use them for communications?
250.26	Yes.
252.26	What do we need to do?
254.26	The one thing we need to do
256.26	is we have to replace these inefficient incandescent light bulbs,
259.26	florescent lights,
262.26	with this new technology of LED,
