startsecond	text
12.16	Brain magic. What's brain magic all about?
14.184	Brain magic to me indicates
14.184	that area of magic
16.375	dealing with psychological
16.375	and mind-reading effects.
19.667	So unlike traditional magic,
19.667	it uses the power of words,
22.547	linguistic deception,
22.547	non-verbal communication
25.167	and various other techniques
25.167	to create the illusion of a sixth sense.
30.136	I'm going to show you all how easy it is
32.136	to manipulate the human mind
32.136	once you know how.
34.486	I want everybody downstairs also
34.486	to join in with me and everybody.
37.615	I want everybody to put out your hands
37.615	like this for me, first of all.
40.932	OK, clap them together, once.
42.558	OK, reverse your hands.
44.16	Now, follow my actions exactly.
46.16	Now about half the audience has
46.16	their left hand up. Why is that?
49.232	OK, swap them around,
49.232	put your right hand up.
51.883	Cross your hands over,
51.883	so your right hand goes over,
54.48	interlace your fingers like this,
56.481	then make sure your right thumb
56.481	is outside your left thumb --
59.371	that's very important.
60.544	Yours is the other way around,
60.544	so swap it around.
62.854	Excellent, OK. Extend
62.854	your fingers like this for me.
65.891	All right. Tap them together once.
68.384	OK, now, if you did not allow me
68.384	to deceive your minds,
71.926	you would all be able to do this.
75.9	(Laughter)
79.376	(Laughter ends)
80.979	Now you can see how easy it is
82.51	for me to manipulate the human mind,
82.51	once you know how.
85.16	(Laughter)
87.867	Now, I remember when I was about 15,
90.129	(Laughter)
91.723	I read a copy of Life magazine,
93.666	which detailed a story
93.666	about a 75-year-old blind Russian woman
98.6	who could sense printed letters --
100.276	there's still people trying to do it --
102.172	(Laughter)
103.323	-- who could sense printed letters
103.323	and even sense colors, just by touch.
106.728	And she was completely blind.
108.16	She could also read
108.16	the serial numbers on bills
110.423	when they were placed,
110.423	face down, on a hard surface.
112.924	Now, I was fascinated,
112.924	but at the same time, skeptical.
116.16	How could somebody read
116.16	using their fingertips?
119.302	You know, if you actually think about it,
119.302	if somebody is totally blind --
123.16	a guy yesterday did a demonstration
123.16	in one of the rooms,
125.826	where people had to close their eyes
125.826	and they could just hear things.
129.118	And it's just a really weird thing
129.118	to try and figure out.
132.056	How could somebody read
132.056	using their fingertips?
134.329	Now earlier on, as part of a TV show
134.329	that I have coming up on MTV,
138.068	I attempted to give
138.068	a similar demonstration
140.16	of what is now known as second sight.
143.048	So, let's take a look.
144.16	(Video) Man: There we go.
146.16	I'm going to guide you into the car.
148.16	Kathryn Thomas: (Laughter)
149.66	Man: You're OK, keep on going.
151.16	KT: How are you?
152.258	Keith Barry: Kathryn, it's Keith here.
154.131	I'm going to take you
154.131	to a secret location, OK?
157.16	Kathryn, there was no way
157.16	you could see through that blindfold.
160.148	KT: OK, but don't say my name like that.
160.148	KB: But you're OK?
162.96	KT: Yes.
164.06	KB: No way to see through it?
164.06	KT: No.
166.16	KB: I'll take it off.
167.459	Do you want to take the rest off?
169.16	Take it off, you're OK.
169.16	We'll stop for a second.
171.46	KT: I'm so afraid
171.46	of what I'm going to see.
173.532	KB: You're fine, take it off.
173.532	You're OK. You're safe.
176.232	Have you ever heard of second sight?
178.16	KT: No.
179.22	KB: Second sight is whereby
179.22	a mind-control expert
181.616	can see through somebody else's eyes.
184.16	And I'm going to try that right now.
191.16	KT: God.
199.136	KB: Are you ready?
201.695	Where is it? There's no way --
204.16	KT: (Beep)
209.382	KT: Oh, my God!
210.934	KB: Don't say anything,
212.16	I'm trying to see through your eyes.
212.16	I can't see.
214.756	KT: There's a wall, there's a wall.
216.447	KB: Look at the road, look at the road.
218.447	KT: OK, OK, OK. Oh, my God!
220.16	KB: Now, anything coming at all?
220.16	KT: No.
222.16	KB: Sure there's not?
223.223	KT: No, no, I'm just still
223.223	looking at the road.
225.46	I'm looking at the road, all the time.
227.359	I'm not taking my eyes off the road.
229.16	(Beep)
234.16	(Beep)
239.153	(Beep)
241.136	KT: Oh, my God!
242.16	KB: Where are we? Where are we?
244.185	We're going uphill, are we going uphill?
247.16	KT: Look at the road -- (Beep)
249.16	Still got that goddamn blindfold on.
251.16	KB: What?
252.263	KT: How are you doing this?
253.929	KB: Just don't break my concentration.
259.16	We're OK, though?
259.16	KT: Yes.
267.16	That's so weird.
269.16	We're nearly there. Oh, my God!
274.71	Oh, my God!
278.215	KB: And I've stopped.
280.826	KT: That is weird.
287.16	You're like a freak-ass of nature.
290.161	That was the most scary thing
290.161	I've ever done in my life!
293.16	(Applause)
294.232	KB: Thank you.
296.16	By the way, two days ago,
296.16	we were going to film this
299.16	down there, at the race course,
299.16	and we got a guy into a car,
302.16	and we got a camera man in the back,
304.16	but halfway through the drive,
305.721	he told me he had,
305.721	I think it was a nine-millimeter,
308.191	stuck to his leg.
309.384	So, I stopped pretty quick,
309.384	and that was it.
311.494	So, do you believe it's possible
311.494	to see through somebody else's eyes?
314.787	That's the question.
315.89	Now, most people here
315.89	would automatically say no.
318.419	OK, but I want you to realize some facts.
320.587	I couldn't see through the blindfold.
322.832	The car was not gimmicked
322.832	or tricked in any way.
325.666	The girl, I'd never met before, all right.
328.628	So, I want you to just think
328.628	about it for a moment.
331.132	A lot of people try to come up
332.81	with a logical solution
332.81	to what just happened, all right.
335.501	But because your brains are not
335.501	trained in the art of deception,
338.903	the solutions you come up with
340.368	will, 99 percent of the time,
340.368	be way off the mark.
343.502	This is because magic
343.502	is all about directing attention.
346.16	If, for instance, I didn't want
346.16	you to look at my right hand,
349.101	then I don't look at it.
350.36	But if I wanted you
350.36	to look at my right hand,
353.155	then I look at it, too.
354.401	You see, it's very simple,
354.401	once you know how,
356.544	but very complicated in other ways.
358.271	I'm going to give you
358.271	some demonstrations right now.
360.812	I need two people to help me out
360.812	real quick. Can you come up?
363.694	And let's see, down at the end, here,
363.694	can you also come up, real quick?
367.754	Do you mind? Yes, at the end.
369.16	OK, give them a round of applause
369.16	as they come up.
371.565	You might want to use the stairs, there.
373.565	(Applause)
376.161	It's very important
376.161	for everybody here to realize
378.486	I haven't set anything up with you.
380.26	You don't know what will happen, right?
382.158	Would you mind just standing
382.158	over here for a moment?
384.659	Your name is?
384.659	Nicole: Nicole.
386.077	KB: Nicole, and?
387.108	(Telephone ringing)
388.141	KB: Actually, here's the thing,
388.141	answer it, answer it, answer it.
392.097	(Laughter)
393.16	Is it a girl?
393.16	Man: They've already gone.
395.16	KB: OK, swap over positions.
396.534	Can you stand over here?
396.534	This will make it easier.
399.16	Pity, I would have told them
399.16	it was the ace of spades.
401.76	OK, a little bit closer.
402.929	(Laughter)
404.105	OK, a little bit closer, come over --
404.105	they look really nervous up here.
407.699	Do you believe in witchcraft?
409.16	Nicole: No.
410.26	KB: Voodoo?
410.26	Nicole: No.
411.563	KB: Things that go bump in the night?
411.563	Nicole: No.
413.952	KB: Besides, who's next, no, OK.
415.56	I want you to just stand
415.56	exactly like this for me,
417.976	pull up your sleeves, if you don't mind.
419.97	OK, now, I want you to be aware
421.511	of all the different
421.511	sensations around you,
423.56	because we'll try a voodoo experiment.
425.46	I want you to be aware of the sensations,
425.46	but don't say anything until I ask you,
429.46	and don't open your eyes until I ask you.
431.76	From this point onwards, close your eyes,
433.747	do not say anything, do not open them,
435.592	be aware of the sensations.
445.16	Yes or no, did you feel anything?
447.16	Nicole: Yes.
448.185	KB: You did feel that? What did you feel?
450.222	Nicole: A touch on my back.
451.898	KB: How many times did you feel it?
455.412	Nicole: Twice.
456.484	KB: Twice. OK, extend your left arm
456.484	out in front of you.
459.174	Extend your left arm, OK.
461.71	OK, keep it there.
463.16	Be aware of the sensations, don't say
463.16	anything, don't open your eyes, OK.
475.136	Did you feel anything, there?
476.541	Nicole: Yes.
476.541	KB: What did you feel?
478.191	Nicole: Three --
479.247	KB: Like a tickling sensation?
479.247	Nicole: Yes.
481.294	KB: Can you show us where?
483.16	OK, excellent. Open your eyes.
485.16	I never touched you.
486.207	I just touched his back,
486.207	and I just touched his arm.
489.765	A voodoo experiment.
492.294	(Laughter)
495.16	Yeah, I walk around nightclubs
495.16	all night like this.
497.613	(Laughter)
500.099	You just take a seat
500.099	over here for a second.
502.177	I'm going to use you again, in a moment.
504.16	Can you take a seat
504.16	right over here, if you don't mind.
506.756	Sit right here.
506.756	Man: OK.
508.629	KB: OK, take a seat. Excellent, OK.
511.16	Now, what I want you to do
511.16	is look directly at me, OK,
514.16	just take a deep breath
514.16	in through your nose,
516.327	letting it out through
516.327	your mouth, and relax.
518.901	Allow your eyes to close,
518.901	on five, four, three, two, one.
522.643	Close your eyes right now.
524.16	OK, now, I'm not hypnotizing you,
526.16	I'm merely placing you in a heightened
526.16	state of synchronicity,
529.137	so our minds are along the same lines.
531.16	And as you sink and drift and float
531.16	into this relaxed state of mind,
535.16	I'm going to take your left hand,
535.16	and just place it up here.
538.16	I want you to hold it there
538.16	just for a moment,
540.355	and I only want you to allow your hand
542.23	to sink and drift and float
542.23	back to the tabletop
544.633	at the same rate and speed
546.16	as you drift and float into this
546.16	relaxed state of awareness,
549.379	and allow it to go all the way
549.379	down to the tabletop.
552.442	That's it, all the way down,
552.442	all the way down.
555.585	and further, and further.
558.212	Excellent.
559.505	I want you to allow your hand
559.505	to stick firmly to the tabletop.
562.434	OK, now, allow it to stay there.
564.765	OK, now, in a moment,
