startsecond	text
16.16	I'm just going to play a brief video clip.
22.16	Video:
23.16	On the fifth of December 1985, a bottle of 1787 Lafitte was sold
29.16	for 105,000 pounds -- nine times the previous world record.
34.16	The buyer
36.16	was Kip Forbes,
38.16	son of one of the most flamboyant millionaires of the 20th century.
41.16	The original owner of the bottle turned out to be
43.16	one of the most enthusiastic wine buffs of the 18th century.
47.16	Château Lafitte is one of the greatest wines in the world,
51.16	the prince of any wine cellar.
53.16	Benjamin Wallace: Now, that's about all the videotape that remains of an event
55.16	that set off the longest-running mystery in the modern wine world.
59.16	And the mystery existed because of a gentleman named Hardy Rodenstock.
64.16	In 1985, he announced to his friends in the wine world
67.16	that he had made this incredible discovery.
69.16	Some workmen in Paris had broken through a brick wall,
73.16	and happened upon this hidden cache of wines --
76.16	apparently the property of Thomas Jefferson. 1787, 1784.
81.16	He wouldn't reveal the exact number of bottles,
83.16	he would not reveal
83.16	exactly where the building was
86.16	and he would not reveal exactly who owned the building.
89.16	The mystery persisted for about 20 years.
92.16	It finally began to get resolved in 2005 because of this guy.
97.16	Bill Koch is a Florida billionaire who owns four of the Jefferson bottles,
100.16	and he became suspicious.
102.16	And he ended up spending over a million dollars and hiring ex-FBI
106.16	and ex-Scotland Yard agents to try to get to the bottom of this.
110.16	There's now ample evidence that Hardy Rodenstock is a con man,
113.16	and that the Jefferson bottles were fakes.
115.16	But for those 20 years,
117.16	an unbelievable number of really eminent and accomplished figures
123.16	in the wine world were sort of drawn into the orbit of these bottles.
125.16	I think they wanted to believe that the most expensive bottle of wine
130.16	in the world must be the best bottle of wine in the world,
133.16	must be the rarest bottle of wine in the world.
136.16	I became increasingly, kind of voyeuristically interested in the question of
141.16	you know, why do people spend these crazy amounts of money,
144.16	not only on wine but on lots of things,
147.16	and are they living a better life than me?
149.16	So, I decided to embark on a quest. 
151.16	With the generous backing of a magazine I write for sometimes,
154.16	I decided to sample the very best, or most expensive, or most coveted item
161.16	in about a dozen categories,
163.16	which was a very grueling quest, 
163.16	as you can imagine.
165.16	(Laughter)
166.16	This was the first one.
168.16	A lot of the Kobe beef that you see in the U.S. is not the real thing.
171.16	It may come from Wagyu cattle,
173.16	but it's not from the original, Appalachian Hyogo Prefecture in Japan.
176.16	There are very few places in the U.S. where you can try real Kobe,
179.16	and one of them is Wolfgang Puck's restaurant, Cut, in Los Angeles.
183.16	I went there, and I ordered the eight-ounce rib eye for 160 dollars.
187.16	And it arrived, and it was tiny. 
189.16	And I was outraged.
191.16	It was like, 160 dollars for this?
193.16	And then I took a bite,
195.16	and I wished that it was tinier, because Kobe beef is so rich.
199.16	It's like foie gras -- it's not even like steak.
202.16	I almost couldn't finish it.
204.16	I was really happy when I was done.
206.16	(Laughter)
207.16	Now, the photographer who took the pictures for this project
211.16	for some reason posed his dog in a lot of them,
213.16	so that's why you're going to see this recurring character.
216.16	Which, I guess, you know, communicates to you
218.16	that I did not think that one was really worth the price.
222.16	White truffles. 
224.16	One of the most expensive luxury foods by weight in the world.
226.16	To try this, I went to a Mario Batali restaurant
228.16	in Manhattan -- Del Posto.
230.16	The waiter, you know, came out with the white truffle knob
233.16	and his shaver, and he shaved it onto my pasta and he said, you know,
237.16	"""Would Signore like the truffles?"""
239.16	And the charm of white truffles is in their aroma.
241.16	It's not in their taste, really. It's not in their texture.
244.16	It's in the smell.
245.16	These white pearlescent flakes hit the noodles,
247.16	this haunting, wonderful, nutty, mushroomy smell wafted up.
254.16	And then I was left with these little ugly flakes on my pasta that,
258.16	you know, their purpose had been served,
261.16	and so I'm afraid to say that this was also a disappointment to me.
264.16	There were several -- several of these items were disappointments.
268.16	(Laughter)
272.16	Yeah.
273.16	The magazine wouldn't pay for me to go there.
275.16	(Laughter)
277.16	They did give me a tour, though.
279.16	And this hotel suite is 4,300 square feet.
282.16	It has 360-degree views.
284.16	It has four balconies.
286.16	It was designed by the architect I.M. Pei.
288.16	It comes with its own Rolls Royce and driver.
290.16	It comes with its own wine cellar that you can draw freely from.
293.16	When I took the tour, it actually included some Opus One, I was glad to see.
301.16	This is soap that's made from silver nanoparticles,
305.16	which have antibacterial properties.
308.16	I washed my face with this this morning in preparation for this.
311.16	And it, you know, tickled a little bit and it smelled good,
315.16	but I have to say that nobody here
317.16	has complimented me on the cleanliness of my face today.
319.16	(Laughter)
320.16	But then again, nobody has complimented me on the jeans I'm wearing.
326.16	These ones GQ did spring for -- I own these -- but I will tell you, 
330.16	not only did I not get a compliment from any of you,
332.16	I have not gotten a compliment from anybody 
334.16	in the months that I have owned and worn these.
336.16	I don't think that whether or not you're getting a compliment
338.16	should be the test of something's value,
340.16	but I think in the case of a fashion item, an article of clothing,
343.16	that's a reasonable benchmark.
345.16	That said, a lot of work goes into these.
347.16	They are made from handpicked organic Zimbabwean cotton
351.16	that has been shuttle loomed
354.16	and then hand-dipped in natural indigo 24 times.
358.16	But no compliments.
359.16	(Laughter)
360.16	Thank you.
364.16	Armando Manni is a former filmmaker who makes this olive oil
366.16	from an olive that grows on a single slope in Tuscany.
370.16	And he goes to great lengths to protect the olive oil from oxygen and light.
375.16	He uses tiny bottles, the glass is tinted,
378.16	he tops the olive oil off with an inert gas.
382.16	And he actually -- once he releases a batch of it,
385.16	he regularly conducts molecular analyses and posts the results online,
390.16	so you can go online and look at your batch number
392.16	and see how the phenolics are developing,
394.16	and, you know, gauge its freshness.
396.16	I did a blind taste test of this with 20 people and five other olive oils.
400.16	It tasted fine. It tasted interesting.
402.16	It was very green, it was very peppery.
404.16	But in the blind taste test, it came in last.
408.16	The olive oil that came in first was actually a bottle of
411.16	Whole Foods 365 olive oil which had been oxidizing next to my stove
417.16	for six months.
418.16	(Laughter)
428.16	A recurring theme is that a lot of these things are from Japan --
430.16	you'll start to notice.
431.16	I don't play golf, so I couldn't actually road test these,
434.16	but I did interview a guy who owns them.
436.16	Even the people who market these clubs -- I mean, they'll say
439.16	these have four axis shafts which minimize loss of club speed
443.16	and thereby drive the ball farther -- but they'll say, look, you know,
447.16	you're not getting 57,000 dollars worth of performance from these clubs.
450.16	You're paying for the bling,
452.16	that they're encrusted with gold and platinum.
454.16	The guy who I interviewed who owns them did say
456.16	that he's gotten a lot of pleasure out of them, so ...
460.16	Oh, yeah, you know this one?
462.16	This is a coffee made from a very unusual process.
468.16	The luwak is an Asian Palm Civet.
470.16	It's a cat that lives in trees,
472.16	and at night it comes down and it prowls the coffee plantations. 
476.16	And apparently it's a very picky eater and it, you know,
478.16	hones in on only the ripest coffee cherries.
482.16	And then an enzyme in its digestive tract leeches into the beans,
486.16	and people with the unenviable job of collecting these cats' leavings
491.16	then go through the forest collecting the, you know, results
496.16	and processing it into coffee -- although you actually can buy it
500.16	in the unprocessed form.
504.16	That's right. 
506.16	Unrelatedly --
508.16	(Laughter)
510.16	Japan is doing crazy things with toilets.
513.16	(Laughter)
520.16	There is now a toilet that has an MP3 player in it.
523.16	There's one with a fragrance dispenser.
525.16	There's one that actually analyzes the contents of the bowl
529.16	and transmits the results via email to your doctor.
533.16	It's almost like a home medical center -- 
535.16	and that is the direction that Japanese toilet technology is heading in.
539.16	This one does not have those bells and whistles,
541.16	but for pure functionality it's pretty much the best -- the Neorest 600.
545.16	And to try this -- I couldn't get a loaner,
548.16	but I did go into the Manhattan showroom of the manufacturer, Toto,
553.16	and they have a bathroom off of the showroom that you can use, which I used.
557.16	It's fully automated -- you walk towards it, and the seat lifts.
560.16	The seat is preheated. 
562.16	There's a water jet that cleans you.
564.16	There's an air jet that dries you.
566.16	You get up, it flushes by itself.
568.16	The lid closes, it self-cleans.
570.16	Not only is it a technological leap forward,
572.16	but I really do believe it's a bit of a cultural leap forward.
574.16	I mean, a no hands, no toilet paper toilet.
577.16	And I want to get one of these.
579.16	(Laughter)
583.16	This was another one I could not get a loaner of.
588.16	Tom Cruise supposedly owns this bed.
590.16	There's a little plaque on the end that, you know,
592.16	each buyer gets their name engraved on it.
595.16	(Laughter)
601.16	To try this one, the maker of it let me and my wife
603.16	spend the night in the Manhattan showroom. 
605.16	Lights glaring in off the street, 
607.16	and we had to hire a security guard and all these things.
610.16	But anyway, we had a great night's sleep.
612.16	And you spend a third of your life in bed.
614.16	I don't think it's that bad of a deal.
617.16	(Laughter)
618.16	This was a fun one.
620.16	This is the fastest street-legal car in the world
624.16	and the most expensive production car. 
626.16	I got to drive this with a chaperone from the company,
628.16	a professional race car driver,
630.16	and we drove around the canyons outside of Los Angeles
633.16	and down on the Pacific Coast Highway.
635.16	And, you know, when we pulled up to a stoplight
638.16	the people in the adjacent cars kind of gave us respectful nods.
642.16	And it was really amazing.
644.16	It was such a smooth ride.
646.16	Most of the cars that I drive, if I get up to 80 they start to rattle.
648.16	I switched lanes on the highway and the driver, this chaperone, said,
651.16	"""You know, you were just going 110 miles an hour."""
653.16	And I had no idea that I was one of those obnoxious people
656.16	you occasionally see weaving in and out of traffic,
658.16	because it was just that smooth.
660.16	And if I was a billionaire, I would get one.
662.16	(Laughter)
667.16	This is a completely gratuitous video I'm just going to show
670.16	of one of the pitfalls of advanced technology.
672.16	"This is Tom Cruise arriving at the ""Mission: Impossible III"" premiere."
685.16	When he tries to open the door, 
687.16	"you could call it ""Mission: Impossible IV."""
692.16	There was one object that I could not get my hands on,
694.16	and that was the 1947 Cheval Blanc. 
696.16	The '47 Cheval Blanc is probably the most mythologized wine of the 20th century.
700.16	And Cheval Blanc is kind of an unusual wine for Bordeaux
703.16	in having a significant percentage of the Cabernet Franc grape.
707.16	And 1947 was a legendary vintage,
710.16	especially in the right bank of Bordeaux.
712.16	And just together, that vintage and that chateau took on this aura
716.16	that eventually kind of gave it this cultish following.
720.16	But it's 60 years old.
722.16	There's not much of it left.
724.16	What there is of it left you don't know if it's real --
726.16	it's considered to be the most faked wine in the world.
728.16	Not that many people are looking to pop open
730.16	their one remaining bottle for a journalist.
734.16	So, I'd about given up trying to get my hands on one of these.
738.16	I'd put out feelers to retailers, to auctioneers,
740.16	and it was coming up empty.
742.16	And then I got an email from a guy named Bipin Desai.
744.16	Bipin Desai is a U.C. Riverside theoretical physicist
748.16	who also happens to be the preeminent organizer of rare wine tastings,
752.16	"and he said, ""I've got a tasting coming up"
754.16	"where we're going to serve the '47 Cheval Blanc."""
756.16	And it was going to be a double vertical --
758.16	it was going to be 30 vintages of Cheval Blanc,
761.16	and 30 vintages of Yquem.
763.16	And it was an invitation you do not refuse.
766.16	I went.
768.16	It was three days, four meals. 
770.16	And at lunch on Saturday, we opened the '47.
773.16	And you know, it had this fragrant softness,
777.16	and it smelled a little bit of linseed oil.
780.16	And then I tasted it, and it,
782.16	you know, had this kind of unctuous, porty richness,
786.16	which is characteristic of that wine --
788.16	that it sort of resembles port in a lot of ways.
790.16	There were people at my table who thought it was, you know, fantastic.
792.16	There were some people who were a little less impressed.
796.16	And I wasn't that impressed.
799.16	And I don't -- call my palate a philistine palate --
803.16	so it doesn't necessarily mean something that I wasn't impressed,
807.16	but I was not the only one there who had that reaction.
810.16	And it wasn't just to that wine.
812.16	Any one of the wines served at this tasting,
814.16	if I'd been served it at a dinner party, it would have been, you know,
817.16	the wine experience of my lifetime, and incredibly memorable.
820.16	But drinking 60 great wines over three days,
823.16	they all just blurred together,
825.16	and it became almost a grueling experience.
829.16	And I just wanted to finish by mentioning a very interesting study
833.16	which came out earlier this year from some researchers at Stanford and Caltech.
837.16	And they gave subjects the same wine,
841.16	labeled with different price tags.
843.16	A lot of people, you know,
845.16	said that they liked the more expensive wine more --
848.16	it was the same wine, but they thought it was a different one
850.16	that was more expensive.
852.16	But what was unexpected was that these researchers did
854.16	MRI brain imaging while the people were drinking the wine,
857.16	and not only did they say they enjoyed the more expensively labeled wine more --
861.16	their brain actually registered as experiencing more pleasure
865.16	from the same wine when it was labeled with a higher price tag.
868.16	Thank you.
