startsecond	text
0	Translator: Joseph Geni
0	Reviewer: Morton Bast
12.302	I wanted to just start
12.302	by asking everyone a question:
15.137	How many of you are completely comfortable
17.207	with calling yourselves a leader?
20.294	I've asked that question
20.294	all across the country,
22.582	and everywhere I ask it, no matter where,
24.583	there's a huge portion of the audience
24.583	that won't put up their hand.
28.14	And I've come to realize
28.14	that we have made leadership
30.66	into something bigger than us;
30.66	something beyond us.
33.094	We've made it about changing the world.
34.991	"We've taken this title of ""leader"""
36.65	and treat it as something
36.65	that one day we're going to deserve.
39.602	But to give it to ourselves right now
41.413	means a level of arrogance or cockiness
41.413	that we're not comfortable with.
44.872	And I worry sometimes
44.872	that we spend so much time
47.419	celebrating amazing things
47.419	that hardly anybody can do,
50.276	that we've convinced ourselves those
50.276	are the only things worth celebrating.
53.85	We start to devalue the things
53.85	we can do every day,
56.281	We take moments
56.281	where we truly are a leader
58.461	and we don't let ourselves take credit
58.461	for it, or feel good about it.
61.992	I've been lucky enough
61.992	over the last 10 years
64.117	to work with amazing people
64.117	who've helped me redefine leadership
67.172	in a way that I think has made me happier.
69.22	With my short time today,
70.458	I want to share with you the one story
70.458	that is probably most responsible
74.153	for that redefinition.
75.34	I went to a little school
77.333	called Mount Allison University
77.333	in Sackville, New Brunswick.
80.171	And on my last day there,
80.171	a girl came up to me and said,
82.854	"""I remember the first time I met you."""
85.02	And she told me a story
85.02	that had happened four years earlier.
88.17	"She said, ""On the day"
88.17	before I started university,
90.529	I was in the hotel room
90.529	with my mom and dad,
92.617	and I was so scared
92.617	and so convinced that I couldn't do this,
95.511	that I wasn't ready for university,
95.511	that I just burst into tears.
98.595	My mom and dad were amazing.
99.96	"They were like, ""We know you're scared,"
99.96	but let's just go tomorrow,
103.146	go to the first day, and if at any point
103.146	you feel as if you can't do this,
106.655	that's fine; tell us,
106.655	and we'll take you home.
108.838	"We love you no matter what.'"""
110.259	"She says, ""So I went the next day."
111.91	I was in line for registration,
113.418	and I looked around and just knew
113.418	I couldn't do it; I wasn't ready.
116.746	I knew I had to quit.
117.921	I made that decision
117.921	and as soon as I made it,
120.096	an incredible feeling
120.096	of peace came over me.
122.192	I turned to my mom and dad
122.192	to tell them we needed to go home,
125.294	and at that moment, you came
125.294	out of the student union building
128.231	wearing the stupidest hat
128.231	"I've ever seen in my life."""
130.746	(Laughter)
131.771	"""It was awesome."
133.046	And you had a big sign
133.046	"promoting Shinerama,"" --"
135.275	which is Students Fighting
135.275	Cystic Fibrosis,
137.328	a charity I've worked with for years --
139.217	"""And you had a bucketful of lollipops."
141.061	You were handing the lollipops out
141.061	to people in line,
143.588	and talking about Shinerama.
144.955	All of the sudden, you got to me,
144.955	and you just stopped.
148.121	"And you stared. It was creepy."""
150.286	(Laughter)
151.761	This girl knows what I'm talking about.
153.716	(Laughter)
154.742	"""Then you looked at the guy next to me,"
154.742	smiled, reached into your bucket,
158.398	pulled out a lollipop,
158.398	held it out to him and said,
160.878	'You need to give a lollipop
160.878	"to the beautiful woman next to you.'"""
164.044	"She said, ""I've never seen anyone"
164.044	get more embarrassed faster in my life.
168.008	He turned beet red,
168.008	he wouldn't even look at me.
170.282	He just kind of held
170.282	"the lollipop out like this."""
172.651	(Laughter)
173.976	"""I felt so bad for this dude"
173.976	that I took the lollipop.
176.573	As soon as I did, you got
176.573	this incredibly severe look on your face,
179.788	looked at my mom and dad
179.788	and said, 'Look at that! Look at that!
183.096	First day away from home,
184.518	and already she's taking candy
184.518	"from a stranger?'"""
187.049	(Laughter)
189.216	"She said, ""Everybody lost it."
190.641	Twenty feet in every direction,
190.641	everyone started to howl.
193.348	I know this is cheesy, and I don't know
193.348	why I'm telling you this,
