startsecond	text
18.33	My favorite topic is
22.33	shortcuts.
24.33	The master of shortcuts -- it's, of course, nature.
27.33	But I will demonstrate
29.33	different ways to get
31.33	rid of difficulties and go to the point,
35.33	to find an answer
37.33	probably much quicker than Arthur did. So,
42.33	first,
44.33	we violate the common sense,
47.33	the logic. All of you, if you hold your hand like this,
52.33	all of you. Not you.
54.33	All of you, right? Palm up.
57.33	If you do this,
59.33	the common, the logic says you must turn the wrist.
62.33	Do you agree?
64.33	Good.
66.33	But I will first teach you
69.33	a method, how you can do it without
70.33	moving the wrist, and then the shortcut.
73.33	You can do it immediately, right?
76.33	Hold the hand like this, palm up.
78.33	Don't move the wrist. The wrist is --
81.33	I doesn't speak very many, but I do the best, what I are.
85.33	Right-molded you say, with iron?
88.33	That was a joke, actually,
90.33	and I --
92.33	OK.
94.33	Hold the hand palm up. Do this, don't move the wrist.
97.33	Over the heart, don't move the wrist.
100.33	Forward, don't move the wrist.
103.33	Up, don't move the wrist. Over the heart, don't move the wrist.
106.33	And forward. Yeah.
109.33	Now --
112.33	(Laughter) --
116.33	logic, logically,
118.33	you have got to this position from this, without moving the wrist.
121.33	(Laughter)
122.33	Now, the shortcut.
124.33	(Laughter)
126.33	But it was six moves. Now with one move.
129.33	I start here, palm down, you can follow.
133.33	And then look at me.
135.33	Yeah! (Laughter)
137.33	One move. OK.
140.33	So,
142.33	that was the warming up.
151.33	Now,
153.33	I need an assistant.
155.33	I talked to a nice girl before, Zoe.
158.33	She has left. No! A big hand.
161.33	(Applause)
165.33	Good. Nice. And you can sit over there.
169.33	One item here was water, right?
172.33	And I will give my tribute
176.33	to water.
178.33	I think it's enough with water for me. The other guys can talk about -- cheers.
181.33	(Laughter)
184.33	Beer has about --
186.33	there's a lot of water in beer.
188.33	(Laughter)
192.33	So, now
197.33	I will demonstrate different ways of
199.33	memorizing,
201.33	control cards and so on.
204.33	And I think I'll take off this one.
210.33	I work with a special
213.33	method to do it, quick.
216.33	I work with
219.33	precision -- oh, sorry --
224.33	control
228.33	and
230.33	a very powerful ...
235.33	memory system, right?
237.33	(Laughter)
238.33	So,
240.33	if --
243.33	I have studied the poker. I like to gamble.
248.33	Officially, I don't gamble but ...
251.33	So, if we are --
255.33	if we have five person,
257.33	and I will do a five-handed poker game.
261.33	Now I will interact. So a different person
264.33	all the time, so not the same person can answer.
267.33	So we have an agreement.
270.33	Which one shall have a good poker hand?
272.33	Which number? One, two, three, four or five? (Audience: Three.)
274.33	Lennart Green: Three -- good.
276.33	And
278.33	here,
280.33	I had a mat here to make it a little --
282.33	the critical moment is -- sorry.
288.33	If a card shark gathers the cards together,
291.33	immediately when he --
294.33	before he deals the card. Now,
297.33	so I think, number three,
300.33	I have arranged them in a full house.
303.33	(Laughter)
304.33	With queens and -- it's OK --
309.33	queens and tens.
315.33	That's a challenge. I like this.
317.33	I will explain later. One, two, three, four, five.
321.33	I start with three queens.
324.33	So here you see the contrast when I treat the cards.
329.33	And two tens.
331.33	Yeah. Thank you.
334.33	(Applause)
339.33	But also the other hand is good, if all the other guys have good hands too.
343.33	So these guys have actually a stronger hand --
346.33	three aces and two kings.
350.33	This guy beats them with
353.33	four of a kind, or deuce -- deuce.
357.33	No reaction? That with even --
359.33	OK, and this.
361.33	These look in order, I'm probably -- hopefully --
364.33	yeah. Three, four, five, six, seven
369.33	and ...
371.33	But, of course, I will have the winning hand.
374.33	Ten, jack,
376.33	queen, king, ace.
378.33	Yeah. So,
381.33	good.
383.33	(Laughter)
387.33	So the hand that looks so good from the beginning,
390.33	number three, at the end
392.33	was actually the lowest hand.
394.33	Such life. Right?
397.33	So, please mix them.
399.33	Now, if you are interested, I will demonstrate some
403.33	underground techniques.
406.33	Yes?
408.33	I work with
411.33	kind of estimation,
414.33	shuffle tracking --
416.33	ah, good.
418.33	Impressive. Thank you.
421.33	(Laughter)
423.33	So, first,
426.33	the first term is estimation.
429.33	Here, I can estimate exactly how many cards
431.33	are put between
433.33	my royal flush.
435.33	Of course, I can count the cards, but this is much quicker.
438.33	Right? You agree.
440.33	So here I have, actually --
443.33	I know exactly where the cards are.
445.33	So here, I can make a bet,
447.33	and this is actually one of the points where I get my money.
449.33	So here: 10, jack,
452.33	queen, king, ace.
456.33	OK.
458.33	(Applause)
461.33	Next
463.33	is a term --
466.33	I do it quick. I call this stealing.
472.33	So here, I think
