startsecond	text
13.19	I'd like to introduce you
13.19	to an emerging area of science,
17.742	one that is still speculative
17.742	but hugely exciting,
21.709	and certainly one
21.709	that's growing very rapidly.
25.448	Quantum biology
25.448	asks a very simple question:
29.52	Does quantum mechanics --
30.894	that weird and wonderful
30.894	and powerful theory
34.22	of the subatomic world
34.22	of atoms and molecules
36.932	that underpins so much
36.932	of modern physics and chemistry --
40.444	also play a role inside the living cell?
43.88	In other words: Are there processes,
43.88	mechanisms, phenomena
47.983	in living organisms
47.983	that can only be explained
51.995	with a helping hand
51.995	from quantum mechanics?
55.546	Now, quantum biology isn't new;
57.207	it's been around since the early 1930s.
59.928	But it's only in the last decade or so
59.928	that careful experiments --
63.667	in biochemistry labs,
63.667	using spectroscopy --
67.155	have shown very clear, firm evidence
67.155	that there are certain specific mechanisms
74.042	that require quantum mechanics
74.042	to explain them.
77.674	Quantum biology brings together
77.674	quantum physicists, biochemists,
81.027	molecular biologists --
81.027	it's a very interdisciplinary field.
84.692	I come from quantum physics,
84.692	so I'm a nuclear physicist.
88.645	I've spent more than three decades
90.934	trying to get my head
90.934	around quantum mechanics.
93.887	One of the founders
93.887	of quantum mechanics, Niels Bohr,
96.404	said, If you're not astonished by it,
96.404	then you haven't understood it.
100.237	So I sort of feel happy
100.237	that I'm still astonished by it.
103.104	That's a good thing.
104.873	But it means I study the very
104.873	smallest structures in the universe --
111.782	the building blocks of reality.
113.881	If we think about the scale of size,
117.12	start with an everyday object
117.12	like the tennis ball,
120.096	and just go down orders
120.096	of magnitude in size --
123.021	from the eye of a needle down to a cell,
123.021	down to a bacterium, down to an enzyme --
128.242	you eventually reach the nano-world.
129.995	Now, nanotechnology may be
129.995	a term you've heard of.
132.841	A nanometer is a billionth of a meter.
136.56	My area is the atomic nucleus,
136.56	which is the tiny dot inside an atom.
140.954	It's even smaller in scale.
142.91	This is the domain of quantum mechanics,
144.852	and physicists and chemists
144.852	have had a long time
147.392	to try and get used to it.
149.248	Biologists, on the other hand,
149.248	have got off lightly, in my view.
154.071	They are very happy with their
154.071	balls-and-sticks models of molecules.
158.426	(Laughter)
159.532	The balls are the atoms, the sticks
159.532	are the bonds between the atoms.
162.754	And when they can't build them
162.754	physically in the lab,
165.272	nowadays, they have
165.272	very powerful computers
167.688	that will simulate a huge molecule.
169.679	This is a protein made up
169.679	of 100,000 atoms.
174.003	It doesn't really require much in the way
174.003	of quantum mechanics to explain it.
179.695	Quantum mechanics
179.695	was developed in the 1920s.
182.965	It is a set of beautiful and powerful
182.965	mathematical rules and ideas
189.869	that explain the world of the very small.
