startsecond	text
15.26	(Applause)
23.26	(Music)
241.26	(Applause)
251.26	Angella Ahn: Thank you.
253.26	(Applause)
255.26	Thank you so much.
257.26	We are so honored to be here at TEDWomen,
259.26	sharing our music with you.
261.26	What an exciting and inspiring event.
265.26	"What you just heard is ""Skylife"" by David Balakrishnan."
268.26	We want to play you one more selection.
271.26	It's by Astor Piazzolla, an Argentine composer.
274.26	And we talk about different ideas --
276.26	he had this idea
278.26	that he thought music should be from the heart.
281.26	This was in the middle of the 20th century
283.26	when music from the heart, beautiful music,
285.26	wasn't the most popular thing in the classical music world.
288.26	It was more atonal and twelve-tone.
291.26	And he insisted on beautiful music.
294.26	"So this is ""Oblivion"" by Astor Piazzolla."
296.26	Thank you.
301.26	(Music)
539.26	(Applause)
