startsecond	text
12.833	An 18-year-old, African-American male
12.833	joined the United States Air Force
18.331	and was assigned to Mountain Home 
18.331	Air Force Base
21.585	and was a part of the air police squadron.
24.472	Upon first arriving there,
24.472	the first goal that I had
28.121	was for me to identify an apartment,
30.897	so I could bring my wife 
30.897	and my new baby, Melanie,
34.717	out to join me in Idaho.
36.707	I immediately went to 
36.707	the personnel office,
39.219	and talking with the guys in personnel,
41.153	"they said, ""Hey, no problem finding "
41.153	an apartment in Mountain Home, Idaho.
46.319	The people down there love us 
46.319	because they know if they have an airman
51.509	who is coming in to rent 
51.509	one of their apartments,
53.872	"they'll always get their money."""
56.235	And that was a really important thing.
58.108	"He said, ""So here is a list "
58.108	of people that you can call,
60.927	and then they will then allow you 
60.927	"to select the apartment that you want."""
64.942	So I got the list; I made the call.
67.806	The lady answered on the other end
67.806	and I told her what I wanted.
70.824	"She said, ""Oh, great you called."
73.126	We have four or five apartments
73.126	"available right now."""
77.078	"She said, ""Do you want "
77.078	"a one-bedroom or two-bedroom?"""
80.072	"Then she said, ""Let's not talk about that."
82.125	Just come on down, 
82.125	select the apartment that you want.
84.946	We'll sign the contract
86.834	and you'll have keys in your hand
86.834	"to get your family out here right away."""
90.741	So I was excited.
92.27	I jumped in my car. I went downtown
92.27	and knocked on the door.
95.666	When I knocked on the door, 
95.666	the woman came to the door,
98.327	and she looked at me, and she said,
98.327	"""Can I help you?"""
101.261	"I said, ""Yes, I'm the person "
101.261	who called about the apartments.
105.102	I was just coming down 
105.102	"to make my selection."""
107.516	"She said, ""You know what? "
107.516	I'm really sorry,
110.052	but my husband rented those apartments
110.052	"and didn't tell me about them."""
114.14	"I said, ""You mean he rented "
114.14	"all five of them in one hour?"""
119.075	She didn't give me a response,
119.075	and what she said was this:
122.46	"She said, ""Why don't you"
122.46	leave your number,
124.685	and if we have some openings, 
124.685	"I'll give you a call?"""
127.722	Needless to say,
127.722	I did not get a call from her.
131.004	Nor did I get any responses 
131.004	from the other people
134.28	that they gave me on the list
134.28	where I could get apartments.
137.801	So as a result of that,
137.801	and feeling rejected,
140.092	I went back to the base, and I talked
140.092	to the squadron commander.
143.978	His name was McDow, Major McDow.
146.244	"I said, ""Major McDow, I need your help."""
148.436	I told him what happened, 
148.436	and here's what he said to me:
151.111	"He said, ""James, I would love to help you."
153.453	But you know the problem:
155.182	We can't make people rent to folks 
155.182	that they don't want to rent to.
159.416	And besides, we have a great relationship
159.416	with people in the community
163.914	"and we really don't want to damage that."""
165.956	"He said, ""So maybe this is "
165.956	what you should do.
168.226	Why don't you let your family stay home,
170.864	because you do know 
170.864	that you get a 30-day leave.
173.818	So once a year,
175.213	you can go home to your family,
175.213	"spend 30 days and then come on back."""
179.818	Needless to say, that didn't
179.818	resonate for me.
181.988	So after leaving him, 
181.988	I went back to personnel,
184.914	and talking to the clerk,
186.414	"he said, ""Jim, I think I have a "
186.414	solution for you.
189.215	There's an airman who is leaving
189.215	and he has a trailer.
193.507	If you noticed, in Mountain Home,
195.343	there are trailer parks and trailers
195.343	all over the place.
197.991	You can buy his trailer,
197.991	and you'd probably get a really good deal
201.534	because he wants to get out of town
201.534	as soon as possible.
204.208	And that would take care of your problem,
206.19	and that would provide 
206.19	"the solution for you."""
208.342	So I immediately jumped in my car,
208.342	went downtown, saw the trailer --
211.578	it was a small trailer,
213.422	but under the circumstances,
215.032	I figured that was the 
215.032	best thing that I could do.
217.447	So I bought the trailer.
219.008	And then I asked him, 
219.008	"""Can I just leave the trailer here,"
222.279	and that would take care 
222.279	of all my problems,
224.513	I wouldn't have to find
224.513	"another trailer park?"""
226.682	"He said, ""Before I say yes to that, "
226.682	"I need to check with management."""
230.536	So I get back to the base,
231.968	he called me back and management said,
234.125	"""No, you can't leave the trailer here"
236.569	because we had promised that slot
236.569	"to some other people."""
240.133	And that was strange to me
241.944	because there were several 
241.944	other slots that were open,
244.515	but it just so happened that he 
244.515	had promised that slot to someone else.
248.202	So, what I did --
249.504	"and he said, ""You shouldn't worry, Jim,"
249.504	"because there are a lot of trailer parks."""
253.571	So I put out another exhaustive list
253.571	of going to trailer parks.
257.42	I went to one after another, 
257.42	after another.
259.49	And I got the same kind of rejection there
262.092	that I received when I was looking 
262.092	for the apartment.
266.221	And as a result, the kind of comments
266.221	that they made to me,
270.55	in addition to saying that they
270.55	didn't have any slots open,
274.753	"one person said, ""Jim, the reason"
274.753	why we can't rent to you,
279.008	we already have a Negro family
279.008	"in the trailer park."""
283.188	"He said, ""And it's not me, "
283.188	"because I like you people."""
287.224	(Laughs)
288.526	And that's what I did, too.
288.526	I chuckled, too.
292.257	"He said, ""But here's the problem:"
294.233	If I let you in, the other tenants 
294.233	will move out
298.542	and I can't afford to take
298.542	"that kind of a hit."""
301.725	"He said, ""I just can't rent to you."""
304.052	Even though that was discouraging,
304.052	it didn't stop me.
306.603	I kept looking,
307.933	and I looked at the far end 
