startsecond	text
16.26	Why can't we solve these problems?
21.26	We know what they are.
24.26	Something always seems to stop us.
28.26	Why?
31.26	I remember March the 15th, 2000.
35.26	The B15 iceberg broke off the Ross Ice Shelf.
39.26	In the newspaper it said
42.26	"""it was all part of a normal process."""
45.26	A little bit further on in the article
48.26	"it said ""a loss that would normally take"
51.26	"the ice shelf 50-100 years to replace."""
58.26	"That same word, ""normal,"""
61.26	had two different,
63.26	almost opposite meanings.
66.26	If we walk into the B15 iceberg
69.26	when we leave here today,
72.26	we're going to bump into something
75.26	a thousand feet tall,
84.26	and it's going to weigh two gigatons.
87.26	I'm sorry, there's nothing normal about this.
90.26	And yet I think it's this perspective of us
93.26	as humans to look at our world
96.26	through the lens of normal
98.26	is one of the forces
100.26	that stops us developing real solutions.
106.26	Only 90 days after this,
109.26	arguably the greatest discovery
111.26	of the last century occurred.
113.26	It was the sequencing for the first time
115.26	of the human genome.
118.26	This is the code that's in every single one
122.26	of our 50 trillion cells
124.26	that makes us who we are and what we are.
128.26	And if we just take one cell's worth
130.26	of this code and unwind it,
135.26	it's a meter long,
139.26	two nanometers thick.
141.26	Two nanometers is 20 atoms in thickness.
145.26	And I wondered,
147.26	what if the answer to some of our biggest problems
150.26	could be found in the smallest of places,
153.26	where the difference between what is
155.26	valuable and what is worthless
157.26	is merely the addition or subtraction
159.26	of a few atoms?
161.26	And what
163.26	if we could get exquisite control
166.26	over the essence of energy,
168.26	the electron?
171.26	So I started to go around the world
173.26	finding the best and brightest scientists
175.26	I could at universities
177.26	whose collective discoveries have the chance
179.26	to take us there,
181.26	and we formed a company to build
183.26	on their extraordinary ideas.
185.26	Six and a half years later,
187.26	a hundred and eighty researchers,
189.26	they have some amazing developments
191.26	in the lab,
193.26	and I will show you three of those today,
195.26	such that we can stop burning up our planet
198.26	and instead,
200.26	we can generate all the energy we need
203.26	right where we are,
205.26	cleanly, safely, and cheaply.
208.26	Think of the space that we spend
210.26	most of our time.
212.26	A tremendous amount of energy
214.26	is coming at us from the sun.
216.26	We like the light that comes into the room,
218.26	but in the middle of summer,
220.26	all that heat is coming into the room
222.26	that we're trying to keep cool.
224.26	In winter, exactly the opposite is happening.
226.26	We're trying to heat up
227.26	the space that we're in,
229.26	and all that is trying to get out through the window.
231.26	Wouldn't it be really great
235.26	if the window could flick back the heat
237.26	into the room if we needed it
239.26	or flick it away before it came in?
241.26	One of the materials that can do this
243.26	is a remarkable material, carbon,
248.26	that has changed its form in this incredibly beautiful reaction
251.26	where graphite is blasted by a vapor,
256.26	and when the vaporized carbon condenses,
260.26	it condenses back into a different form:
263.26	chickenwire rolled up.
266.26	But this chickenwire carbon,
268.26	called a carbon nanotube,
270.26	is a hundred thousand times smaller
272.26	than the width of one of your hairs.
275.26	It's a thousand times
277.26	more conductive than copper.
280.26	How is that possible?
285.26	One of the things about working at the nanoscale
289.26	is things look and act very differently.
292.26	You think of carbon as black.
298.26	Carbon at the nanoscale
301.26	is actually transparent
304.26	and flexible.
309.26	And when it's in this form,
