startsecond	text
13.163	Once there was a star.
16.082	Like everything else, she was born;
18.828	grew to be around 30 times
18.828	the mass of our sun
22.633	and lived for a very long time.
25.475	Exactly how long,
26.867	people cannot really tell.
29.162	Just like everything in life,
30.965	she reached the end
30.965	of her regular star days
34.438	when her heart, the core of her life,
37.039	exhausted its fuel.
38.905	But that was no end.
40.236	She transformed into a supernova,
40.236	and in the process
43.786	releasing a tremendous amount of energy,
46.464	outshining the rest of the galaxy
49.196	and emitting, in one second,
51.554	the same amount of energy
51.554	our sun will release in 10 days.
55.651	And she evolved
55.651	into another role in our galaxy.
59.783	Supernova explosions are very extreme.
62.638	But the ones that emit gamma rays
62.638	are even more extreme.
67.417	In the process of becoming a supernova,
69.73	the interior of the star collapses
69.73	under its own weight
73.177	and it starts rotating ever faster,
76.089	like an ice skater when pulling
76.089	their arms in close to their body.
80.592	In that way, it starts rotating very fast
80.592	and it increases, powerfully,
85.074	its magnetic field.
87.011	The matter around the star
87.011	is dragged around,
90.124	and some energy from that rotation
90.124	is transferred to that matter
93.466	and the magnetic field
93.466	is increased even further.
97.477	In that way, our star had extra energy
97.477	to outshine the rest of the galaxy
103.263	in brightness and gamma ray emission.
106.119	My star, the one in my story,
108.632	became what is known as a magnetar.
111.304	And just for your information,
113.009	the magnetic field of a magnetar
113.009	is 1,000 trillion times
116.914	the magnetic field of Earth.
119.953	The most energetic events
119.953	ever measured by astronomers
122.633	carry the name gamma-ray bursts
124.912	because we observe them
124.912	as bursts most or explosions,
128.543	most strongly measured as gamma-ray light.
131.886	Our star, like the one in our story
131.886	that became a magnetar,
136.115	is detected as a gamma-ray burst
138.21	during the most energetic
138.21	portion of the explosion.
142.167	Yet, even though gamma-ray bursts
142.167	are the strongest events
147.492	ever measured by astronomers,
149.605	we cannot see them with our naked eye.
152.266	We depend, we rely on other methods
154.618	in order to study this gamma-ray light.
157.431	We cannot see them with our naked eye.
159.302	We can only see
159.302	an itty bitty, tiny portion
162.396	of the electromagnetic spectrum
162.396	that we call visible light.
166.146	And beyond that, we rely on other methods.
168.442	Yet as astronomers,
168.442	we study a wider range of light
173.726	and we depend on other methods to do that.
176.514	On the screen, it may look like this.
179.812	You're seeing a plot.
181.568	That is a light curve.
183.517	It's a plot of intensity
183.517	of light over time.
187.09	It is a gamma-ray light curve.
190.013	Sighted astronomers
190.013	depend on this kind of plot
193.729	in order to interpret how
193.729	this light intensity changes over time.
