startsecond	text
15.26	John Hockenberry: It's great to be here with you, Tom.
17.26	And I want to start with a question
19.26	that has just been consuming me
21.26	since I first became familiar with your work.
24.26	In you work there's always this kind of hybrid quality
27.26	of a natural force
30.26	in some sort of interplay with creative force.
33.26	Are they ever in equilibrium
35.26	in the way that you see your work?
37.26	Tom Shannon: Yeah, the subject matter that I'm looking for,
40.26	it's usually to solve a question.
42.26	I had the question popped into my head:
44.26	What does the cone that connects the sun and the Earth look like
48.26	if you could connect the two spheres?
51.26	And in proportion, what would the size of the sphere
54.26	and the length, and what would the taper be to the Earth?
58.26	And so I went about and made that sculpture,
61.26	turning it out of solid bronze.
64.26	And I did one that was about 35 feet long.
67.26	The sun end was about four inches in diameter,
70.26	and then it tapered over about 35 feet
73.26	to about a millimeter at the Earth end.
76.26	And so for me, it was really exciting
78.26	just to see what it looks like
81.26	if you could step outside and into a larger context,
84.26	as though you were an astronaut,
86.26	and see these two things as an object,
89.26	because they are so intimately bound,
92.26	and one is meaningless without the other.
95.26	JH: Is there a relief
97.26	in playing with these forces?
99.26	And I'm wondering how much of a sense of discovery there is
102.26	in playing with these forces.
105.26	TS: Well, like the magnetically levitated objects --
107.26	like that silver one there,
109.26	that was the result
111.26	of hundreds of experiments with magnets,
113.26	trying to find a way to make something float
116.26	with the least possible connection to the ground.
119.26	So I got it down to just one tether
122.26	to be able to support that.
124.26	JH: Now is this electromagnetic here, or are these static?
127.26	TS: Those are permanent magnets, yeah.
129.26	JH: Because if the power went out, there would just be a big noise.
132.26	TS: Yeah.
134.26	It's really unsatisfactory having plug-in art.
137.26	JH: I agree.
140.26	TS: The magnetic works
142.26	are a combination of gravity and magnetism,
145.26	so it's a kind of mixture of these ambient forces
148.26	that influence everything.
150.26	The sun has a tremendous field
152.26	that extends way beyond the planets
154.26	and the Earth's magnetic field protects us from the sun.
157.26	So there's this huge
159.26	invisible shape structures
162.26	that magnetism takes in the universe.
165.26	But with the pendulum,
168.26	it allows me to manifest
171.26	these invisible forces
173.26	that are holding the magnets up.
175.26	My sculptures
177.26	are normally very simplified.
180.26	I try to refine them down
182.26	to very simple forms.
184.26	But the paintings become very complex,
186.26	because I think the fields
188.26	that are supporting them,
190.26	they're billowing, and they're interpenetrating,
192.26	and they're interference patterns.
195.26	JH: And they're non-deterministic.
