startsecond	text
15.26	So, 120 years ago,
19.26	Dr. Röntgen X-rayed his wife's hand.
21.26	Quite why he had to pin her fingers to the floor
24.26	with her brooch, I'm not sure. It seems a bit extreme to me.
27.26	That image was the start of the X-ray technology.
30.26	And I'm still fundamentally using the same principles today.
33.26	I'm interpreting it in a more contemporary manner.
37.26	The first shot I ever did
41.26	was of a soda can, which was to promote a brand that we all know,
44.26	so I'm not going to do them any favors by showing you it.
46.26	But the second shot I did was my shoes I was wearing on the day.
49.26	And I do really like this shot, because
51.26	it shows all the detritus that's sort of embedded
53.26	in the sole of the sneakers.
55.26	It was just one of those pot-luck things where you
57.26	get it right first time.
59.26	Moving on to something a bit larger,
61.26	this is an X-ray of a bus.
63.26	And the bus is full of people.
65.26	It's actually the same person. It's just one skeleton.
67.26	And back in the '60s,
69.26	they used to teach student radiographers
71.26	to take X-rays, thankfully not on you and I,
73.26	but on dead people.
75.26	So, I've still got access to one of these dead people
77.26	called Frieda; she's falling apart, I'm afraid,
80.26	because she's very old and fragile.
82.26	But everyone on that bus is Frieda.
84.26	And the bus is taken with a cargo-scanning X-ray,
87.26	which is the sort of machine you have on borders,
89.26	which checks for contraband and drugs and bombs and things.
93.26	Fairly obvious what that is.
96.26	So, using large-scale objects
98.26	does sort of create drama
100.26	because you just don't see X-rays of big things that often.
103.26	Technology is moving ahead,
105.26	and these large cargo scanner X-rays
108.26	that work with the digital system are getting better and better and better.
110.26	Again though, to make it come alive
112.26	you need, somehow, to add the human element.
114.26	And I think the reason this image works, again, is because
116.26	Frieda is driving the bulldozer.
118.26	(Laughter)
119.26	Quite a difficult brief,
121.26	make a pair of men's pants look beautiful.
123.26	But I think the process, in itself, shows how exquisite they are.
128.26	Fashion -- now, I'm sort of anti-fashion because I
130.26	don't show the surface, I show what's within.
132.26	So, the fashionistas don't really like me
134.26	because it doesn't matter if Kate Moss is wearing it or if I'm wearing it,
136.26	it looks the same.
138.26	(Laughter)
140.26	We all look the same inside, believe me.
142.26	The creases in the material and the sort of nuances.
146.26	And I show things for really what they are, what they're made of.
148.26	I peel back the layers and expose it.
151.26	And if it's well made I show it, if it's badly made I show it.
153.26	And I'm sure Ross can associate that with design.
156.26	The design comes from within.
158.26	It's not just Topshop,
160.26	I get some strange looks when I go out getting my props.
162.26	Here I was fumbling around in the ladies' underwear department
164.26	of a department store, almost got escorted from the premises.
168.26	I live opposite a farm. And this was the runt of the litter, a piglet that died.
171.26	And what's really interesting is,
173.26	if you look at the legs, you'll notice that the bones haven't fused.
176.26	And should that pig have grown,
178.26	unfortunately it was dead, it would have certainly been dead
180.26	after I X-rayed it, with the amount of radiation I used anyway.
182.26	(Laughter)
183.26	But once the bones had fused together
186.26	it would have been healthy.
188.26	So, that's an empty parka jacket.
191.26	But I quite love the way it's posed.
193.26	Nature is my greatest inspiration.
195.26	And to carry on with a theme that we've already touched with
198.26	is how nature is related to architecture.
201.26	If you look at the roof of the Eden Project,
204.26	or the British library, it's all this honeycomb structure.
206.26	And I'm sure those architects are inspired,
208.26	as I am, by what surrounds us, by nature.
211.26	This, in fact, is a Victoria water lily leaf
214.26	that floats on the top of a pond.
216.26	An amaryllis flower looking really three-dimensional.
220.26	Seaweed, ebbing in the tide.
222.26	Now, how do I do this, and where do I do this, and all of that sort of thing.
225.26	This is my new, purpose-built, X-ray shed.
227.26	And the door to my X-ray room
231.26	is made of lead and steel.
233.26	It weighs 1,250 kilograms and the only exercise I get is opening and closing it.
237.26	(Laughter)
240.26	The walls are 700 millimeters thick of solid dense concrete.
243.26	So, I'm using quite a lot of radiation.
245.26	A lot more than you'd get in a hospital or a vet's.
248.26	And there I am. This is a quite high-powered X-ray machine.
251.26	What's interesting really about X-ray really
254.26	is, if you think about it, is that that technology
256.26	is used for looking for cancer or looking for drugs,
