startsecond	text
0	Translator: Joseph Geni
0	Reviewer: Morton Bast
12.8	(Mosquito buzzing)
22.04	(Swat)
25.48	Gotcha.
27.96	Mosquitoes.
29.88	I hate them.
32.12	Don't you?
33.96	That awful buzzing sound at night
33.96	around your ears
36.6	that drives you absolutely crazy?
39.28	Knowing that she wants
39.28	to stick a needle in your skin
41.8	and suck out your blood?
43.52	That's awful, right?
45.28	In fact, there's only one good thing
45.28	I can think of when it gets to mosquitoes.
51	When they fly into our bedroom at night,
53.8	they prefer to bite my wife.
55.601	(Laughter)
56.84	But that's fascinating, right?
58.32	Why does she receive more bites than I do?
62.6	And the answer is smell,
65.04	the smell of her body.
67.12	And since we all smell different
67.12	and produce chemicals on our skin
71	that either attract or repel mosquitoes,
73.96	some of us are just
73.96	more attractive than others.
77.36	So my wife smells nicer than I do,
77.36	or I just stink more than she does.
83.56	Either way, mosquitoes find us in the dark
83.56	by sniffing us out. They smell us.
89.8	And during my PhD,
89.8	I wanted to know exactly
93.12	what chemicals from our skin
93.12	African malaria mosquitoes use
97.224	to track us down at night.
99.68	And there's a whole range
99.68	of compounds that they do use.
102.76	And this was not going to be an easy task.
105.6	And therefore we set up
105.6	various experiments.
109.64	Why did we set up these experiments?
111.84	Because half the world's population
114.16	runs the risk of contracting
114.16	a killer disease like malaria
118.48	through a simple mosquito bite.
120.84	Every 30 seconds,
120.84	somewhere on this planet,
123.28	a child dies of malaria,
125.76	and Paul Levy this morning,
125.76	he was talking about the metaphor
128.68	of the 727 crashing
128.68	into the United States.
131.2	Well, in Africa, we have
131.2	the equivalent of seven jumbo 747s
136.88	crashing every day.
139.32	But perhaps if we can attract
139.32	these mosquitoes to traps,
142.639	bait it with our smell,
144.24	we may be able
144.24	to stop transmission of disease.
148.36	Now, solving this puzzle
148.36	was not an easy thing,
150.6	because we produce hundreds
150.6	of different chemicals on the skin,
153.6	but we undertook
153.6	some remarkable experiments
156.28	that managed us to resolve
156.28	this puzzle very quickly indeed.
159.6	First, we observed
159.6	that not all mosquito species
162.96	bite on the same part of the body.
165.6	Strange.
166.84	So we set up an experiment
168.44	where we put a naked volunteer
168.44	in a large cage,
171.821	(Laughter)
172.86	and in that cage, we released mosquitoes
175.32	to see where they were biting
175.32	on the body of that person.
178.6	And we found some remarkable differences.
181	On the left here you see the bites
184.04	by the Dutch malaria mosquito
184.04	on this person.
186.32	They had a very strong preference
186.32	for biting on the face.
189.84	In contrast, the African malaria mosquito
192.36	had a very strong preference for biting
192.36	the ankles and feet of this person.
197.56	And that, of course,
197.56	we should have known all along,
200.04	because they're called
200.04	mosqui-toes, you see?
203.2	(Laughter)
204.56	That's right.
205.8	(Applause)
208.08	And so we started
208.08	focusing on the smell of feet ...
213.24	on the smell of human feet,
215.08	until we came across
215.08	a remarkable statement in the literature
218.84	that said that cheese smells after feet
222.64	rather than the reverse.
224.84	Think of it.
226.32	And this triggered us
226.32	to do a remarkable experiment.
228.773	We tried, with a tiny little piece
228.773	of Limburger cheese,
233.84	which smells badly after feet,
236.24	to attract African malaria mosquitoes.
238.4	And you know what? It worked.
241.44	In fact, it worked so well
244.44	that now we have a synthetic mixture
244.44	of the aroma of Limburger cheese
249	that we're using in Tanzania
250.8	and has been shown there
252.04	to be two to three times
252.04	more attractive to mosquitoes than humans.
256.76	Limburg, be proud of your cheese,
260.28	as it is now used
260.28	in the fight against malaria.
263.44	(Applause)
270.279	That's the cheese, just to show you.
273.399	My second story is remarkable as well.
276.72	It's about man's best friend.
276.72	It's about dogs.
279.96	And I will show you how we can use dogs
279.96	in the fight against malaria.
284.88	One of the best ways of killing mosquitoes
287.76	is not to wait until
287.76	they fly around like adults
