startsecond	text
15.26	Hi there.
17.26	I'm going to be talking a little bit about
19.26	music, machines and life.
22.26	Or, more specifically,
25.26	what we learned from the creation of a very large and complicated machine
28.26	for a music video.
30.26	Some of you may recognize this image.
32.26	This is the opening frame of the video that we created.
35.26	We'll be showing the video at the end,
37.26	but before we do, I want to talk a little bit about
40.26	what it is that they wanted.
42.26	Now, when we first started talking to OK Go --
45.26	"the name of the song is ""This Too Shall Pass"" --"
48.26	we were really excited because
50.26	they expressed interest in building a machine that they could dance with.
53.26	And we were very excited about this
55.26	because, of course,
57.26	they have a history of dancing with machines.
60.26	"They're responsible for this video, ""Here It Goes Again."""
65.26	Four guys dancing on treadmills,
68.26	no cuts, just a static camera.
70.26	A fantastically viral and wonderful video.
72.26	So we were really excited about working with them.
74.26	And we sort of started talking about what it is that they wanted.
77.26	And they explained that they wanted
79.26	kind of a Rube Goldberg machine.
81.26	Now, for those of you who don't know,
84.26	a Rube Goldberg machine
86.26	is a complicated contraption,
88.26	an incredibly over-engineered piece of machinery
91.26	that accomplishes a relatively simple task.
94.26	So we were excited by this idea,
96.26	and we started talking about
98.26	exactly what it would look like.
100.26	And we came up with some parameters, because,
102.26	you know, building a Rube Goldberg machine
104.26	has limitations,
107.26	but it also is pretty wide open.
110.26	And we wanted to make sure that we did something
112.26	that would work for a music video.
115.26	So we came up with a list of requirements,
118.26	"the ""10 commandments,"""
120.26	and they were, in order of ascending difficulty:
123.26	"The first is ""No magic."""
125.26	Everything that happened on screen had to be
127.26	very easily understood by a typical viewer.
129.26	The rule of thumb was that, if my mother couldn't understand it,
132.26	then we couldn't use it in the video.
134.26	They wanted band integration,
136.26	that is, the machine acting upon the band members,
139.26	specifically not the other way around.
141.26	They wanted the machine action to follow the song feeling.
144.26	So as the song picks up emotion,
146.26	so should the machine
148.26	get grander in its process.
150.26	They wanted us to make use of the space.
152.26	So we have this 10,000-square-foot warehouse we were using,
155.26	divided between two floors.
157.26	It included an exterior loading dock.
159.26	We used all of that, including a giant hole in the floor
162.26	that we actually descended the camera and cameraman through.
165.26	They wanted it messy, and we were happy to oblige.
168.26	The machine itself would start the music.
170.26	So the machine would get started,
172.26	it would travel some distance,
174.26	reacting along the way,
176.26	hit play on an iPod or a tape deck
178.26	or something that would start playback.
180.26	And the machine would maintain synchronization throughout.
183.26	And speaking of synchronization,
185.26	they wanted it to sync to the rhythm
187.26	and to hit specific beats along the way.
191.26	Okay. (Laughter)
194.26	They wanted it to end precisely on time.
197.26	Okay, so now the start to finish timing has to be perfect.
200.26	And they wanted the music to drop out
202.26	at a certain point in the video
204.26	and actual live audio from the machine
206.26	to play part of the song.
209.26	And as if that wasn't enough,
211.26	all of these incredibly complicating things, right,
214.26	they wanted it in one shot.
216.26	(Laughter)
218.26	(Applause)
223.26	Okay.
226.26	So, just some statistics
228.26	about what we went through in the process.
230.26	The machine itself has
234.26	It took us 85 takes
237.26	to get it on film
239.26	to our satisfaction.
241.26	Of those 85 takes,
243.26	only three actually successfully completed their run.
247.26	We destroyed two pianos
249.26	and 10 televisions in the process.
252.26	We went to Home Depot well over a hundred times.
255.26	(Laughter)
257.26	And we lost one high-heeled shoe
260.26	when one of our engineers, Heather Knight,
262.26	left her high-heeled shoe -- after a nice dinner,
264.26	and returned back to the build --
266.26	and left it in a pile of stuff.
268.26	"And another engineer thought, ""Well, that would be a really good thing to use"""
270.26	and ended up using it as a really nice trigger.
272.26	And it's actually in the machine.
275.26	So what did we learn from all of this?
277.26	Well, having completed this,
279.26	we have the opportunity to step back and reflect
281.26	on some of the things.
283.26	And we learned that small stuff stinks.
285.26	Little balls in wooden tracks
288.26	are really susceptible to
290.26	humidity and temperature and a little bit of dust,
292.26	and they fall out of the tracks,
294.26	the exact angles makes it hard to get right.
296.26	And yet, a bowling ball will always follow the same path.
299.26	It doesn't matter what temperature it is,
301.26	doesn't matter what's in its way;
303.26	it will pretty much get where it needs to go.
305.26	But as much as the small stuff stinks, we needed somewhere to start,
307.26	so that we would have somewhere to go.
309.26	And so you have to start with it. You have to focus on it.
312.26	Small stuff stinks,
314.26	but, of course, it's essential, right?
316.26	What else? Planning is incredibly important.
319.26	(Laughter)
323.26	You know, we spent a lot of time ideating
325.26	and even building some of these things.
327.26	"It's been said that, ""No battle plan"
329.26	"survives contact with the enemy."""
331.26	I think our enemy was physics --
333.26	(Laughter)
335.26	and she's a cruel mistress.
338.26	Often, we had to pull things out as a result
340.26	because of timing or aesthetics or whatever.
343.26	And so while planning is important, so is flexibility.
346.26	These are all things that ended up
348.26	not making it into the final machine.
350.26	So also, put reliable stuff last,
354.26	the stuff that's going to run every time.
356.26	Again, small to large is relevant here.
359.26	The little Lego car in the beginning of the video
362.26	references the big, real car
364.26	near the end of the video.
366.26	The big, real car works every time; there's no problem about it.
369.26	The little one had a tendency to try to run off the track
371.26	and that's a problem.
373.26	But you don't want to have to reset the whole machine
375.26	because the Lego car at the end doesn't work, right.
377.26	So you put that up front so that, if it fails,
379.26	at least you know
381.26	you don't have to reset the whole thing.
383.26	Life can be
386.26	messy.
