startsecond	text
12.16	Last year I showed these two slides so that
15.16	demonstrate that the arctic ice cap,
17.16	which for most of the last three million years
19.16	has been the size of the lower 48 states,
21.16	has shrunk by 40 percent.
23.16	But this understates the seriousness of this particular problem
26.16	because it doesn't show the thickness of the ice.
29.16	The arctic ice cap is, in a sense,
31.16	the beating heart of the global climate system.
34.16	It expands in winter and contracts in summer.
37.16	The next slide I show you will be
40.16	a rapid fast-forward of what's happened over the last 25 years.
44.16	The permanent ice is marked in red.
46.16	As you see, it expands to the dark blue --
49.16	that's the annual ice in winter,
51.16	and it contracts in summer.
53.16	The so-called permanent ice, five years old or older,
55.16	you can see is almost like blood,
58.16	spilling out of the body here.
62.16	In 25 years it's gone from this, to this.
66.16	This is a problem because the warming
69.16	heats up the frozen ground around the Arctic Ocean,
72.16	where there is a massive amount of frozen carbon
75.16	which, when it thaws, is turned into methane by microbes.
78.16	Compared to the total amount of global warming pollution in the atmosphere,
82.16	that amount could double if we cross this tipping point.
86.16	Already in some shallow lakes in Alaska,
89.16	methane is actively bubbling up out of the water.
91.16	Professor Katey Walter from the University of Alaska
94.16	went out with another team to another shallow lake last winter.
108.16	Video: Whoa! (Laughter)
110.16	Al Gore: She's okay. The question is whether we will be.
113.16	And one reason is, this enormous heat sink
115.16	heats up Greenland from the north.
118.16	This is an annual melting river.
121.16	But the volumes are much larger than ever.
124.16	This is the Kangerlussuaq River in southwest Greenland.
127.16	If you want to know how sea level rises
129.16	from land-base ice melting
131.16	this is where it reaches the sea.
133.16	These flows are increasing very rapidly.
135.16	At the other end of the planet, Antarctica
137.16	the largest mass of ice on the planet.
139.16	Last month scientists reported the entire continent
141.16	is now in negative ice balance.
143.16	And west Antarctica cropped up on top some under-sea islands,
147.16	is particularly rapid in its melting.
150.16	That's equal to 20 feet of sea level, as is Greenland.
154.16	In the Himalayas, the third largest mass of ice:
156.16	at the top you see new lakes, which a few years ago were glaciers.
162.16	get half of their drinking water from that melting flow.
164.16	In the Andes, this glacier is the
166.16	source of drinking water for this city.
168.16	The flows have increased.
170.16	But when they go away, so does much of the drinking water.
173.16	In California there has been a 40 percent
175.16	decline in the Sierra snowpack.
177.16	This is hitting the reservoirs.
179.16	And the predictions, as you've read, are serious.
182.16	This drying around the world has lead to
184.16	a dramatic increase in fires.
186.16	And the disasters around the world
189.16	have been increasing at an absolutely extraordinary
191.16	and unprecedented rate.
193.16	Four times as many in the last 30 years
195.16	as in the previous 75.
197.16	This is a completely unsustainable pattern.
201.16	If you look at in the context of history
204.16	you can see what this is doing.
209.16	In the last five years
211.16	we've added 70 million tons of CO2
213.16	every 24 hours --
217.16	Look carefully at the area of the eastern Pacific,
220.16	from the Americas, extending westward,
222.16	and on either side of the Indian subcontinent,
225.16	where there is a radical depletion of oxygen in the oceans.
229.16	The biggest single cause of global warming,
231.16	along with deforestation, which is 20 percent of it, is the burning of fossil fuels.
235.16	Oil is a problem, and coal is the most serious problem.
238.16	The United States is one of the two
240.16	largest emitters, along with China.
242.16	And the proposal has been to build a lot more coal plants.
246.16	But we're beginning to see a sea change.
248.16	Here are the ones that have been cancelled in the last few years
251.16	with some green alternatives proposed.
253.16	(Applause)
254.16	However there is a political battle
257.16	in our country.
259.16	And the coal industries and the oil industries
261.16	spent a quarter of a billion dollars in the last calendar year
264.16	promoting clean coal,
266.16	which is an oxymoron.
268.16	That image reminded me of something.
270.16	(Laughter)
273.16	Around Christmas, in my home in Tennessee,
275.16	a billion gallons of coal sludge was spilled.
278.16	You probably saw it on the news.
280.16	This, all over the country, is the second largest waste stream in America.
284.16	This happened around Christmas.
286.16	One of the coal industry's ads around Christmas was this one.
289.16	Video: ♪♫ Frosty the coal man is a jolly, happy soul.
