startsecond	text
15.26	I'd like to start with a couple of quick examples.
18.26	These are spinneret glands
20.26	on the abdomen of a spider.
22.26	They produce six different types of silk, which is spun together into a fiber,
25.26	tougher than any fiber humans have ever made.
28.26	The nearest we've come is with aramid fiber.
31.26	And to make that, it involves extremes of temperature,
33.26	extremes of pressure and loads of pollution.
36.26	And yet the spider manages to do it at ambient temperature and pressure
39.26	with raw materials of dead flies and water.
42.26	It does suggest we've still got a bit to learn.
44.26	This beetle can detect a forest fire at 80 kilometers away.
47.26	That's roughly 10,000 times the range
49.26	of man-made fire detectors.
51.26	And what's more, this guy doesn't need a wire
53.26	connected all the way back to a power station burning fossil fuels.
57.26	So these two examples give a sense of what biomimicry can deliver.
60.26	If we could learn to make things and do things the way nature does,
63.26	we could achieve factor 10, factor 100,
65.26	maybe even factor 1,000 savings
67.26	in resource and energy use.
70.26	And if we're to make progress with the sustainability revolution,
73.26	I believe there are three really big changes
75.26	we need to bring about.
77.26	Firstly, radical increases in resource efficiency.
80.26	Secondly, shifting from a linear, wasteful,
82.26	polluting way of using resources
84.26	to a closed-loop model.
86.26	And thirdly, changing from a fossil fuel economy
88.26	to a solar economy.
90.26	And for all three of these, I believe,
92.26	biomimicry has a lot of the solutions that we're going to need.
94.26	You could look at nature as being like a catalog of products,
97.26	and all of those have benefited
99.26	from a 3.8-billion-year research and development period.
102.26	And given that level of investment, it makes sense to use it.
105.26	So I'm going to talk about some projects that have explored these ideas.
108.26	And let's start with radical increases
110.26	in resource efficiency.
112.26	When we were working on the Eden Project,
114.26	we had to create a very large greenhouse
116.26	in a site that was not only irregular,
118.26	but it was continually changing because it was still being quarried.
121.26	It was a hell of a challenge,
123.26	and it was actually examples from biology
125.26	that provided a lot of the clues.
127.26	So for instance,
129.26	it was soap bubbles that helped us generate a building form
131.26	that would work regardless of the final ground levels.
134.26	Studying pollen grains
136.26	and radiolaria and carbon molecules
138.26	helped us devise the most efficient structural solution
141.26	using hexagons and pentagons.
144.26	The next move was that we wanted
146.26	to try and maximize the size of those hexagons.
148.26	And to do that we had to find an alternative to glass,
150.26	which is really very limited in terms of its unit sizes.
153.26	And in nature there are lots of examples
156.26	of very efficient structures based on pressurized membranes.
159.26	So we started exploring this material called ETFE.
162.26	It's a high-strength polymer.
164.26	And what you do is you put it together in three layers,
166.26	you weld it around the edge, and then you inflate it.
169.26	And the great thing about this stuff
171.26	is you can make it in units
173.26	of roughly seven times the size of glass,
175.26	and it was only one percent of the weight of double-glazing.
177.26	So that was a factor-100 saving.
179.26	And what we found is that we got into a positive cycle
182.26	in which one breakthrough facilitated another.
184.26	So with such large, lightweight pillows,
187.26	we had much less steel.
189.26	With less steel we were getting more sunlight in,
191.26	which meant we didn't have to put as much extra heat in winter.
194.26	And with less overall weight in the superstructure,
196.26	there were big savings in the foundations.
198.26	And at the end of the project we worked out
200.26	that the weight of that superstructure
202.26	was actually less than the weight of the air inside the building.
205.26	So I think the Eden Project is a fairly good example
